probe,model,dataset,fraction,seed,auroc,f1_macro,ece_fixed,ece_scaled_fixed,temperature,degeneracy_share
mlp,MIDNIGHT,MHIST,1.0,456,0.8048757428417072,0.7062561269357085,0.0455841488007574,0.0450122335481485,0.9987003802138426,0.6693961105424769
mlp,MIDNIGHT,PCam,0.01,42,0.9553973313960032,0.902308985797016,0.0259356688984553,0.0211008898775162,1.1290830415783115,0.5435791015625
mlp,MIDNIGHT,PCam,0.01,123,0.946965252612894,0.8902378913619693,0.0329307969224146,0.0279553319452929,1.149192320451072,0.554290771484375
mlp,MIDNIGHT,PCam,0.01,456,0.9609212394250212,0.9060337056834964,0.0225520580656848,0.0192475636738436,1.0985866741561705,0.54425048828125
mlp,MIDNIGHT,PCam,0.05,42,0.9565379577516016,0.9126488622666816,0.0327906702813152,0.0311160025493109,1.109249696512415,0.546783447265625
mlp,MIDNIGHT,PCam,0.05,123,0.9594637398187938,0.9095537388584252,0.0341064412712626,0.0291681221704038,1.2201651826741318,0.5474853515625
mlp,MIDNIGHT,PCam,0.05,456,0.952435494100076,0.9086768602793166,0.0363802101466603,0.0331639735159115,1.1242072795859437,0.553009033203125
mlp,MIDNIGHT,PCam,0.1,42,0.9525808530914106,0.9104203185694142,0.0302902093869761,0.0265862180953604,1.197895739763971,0.53826904296875
mlp,MIDNIGHT,PCam,0.1,123,0.9623293938269476,0.9148947930615668,0.0283059410612622,0.0249997828441337,1.1208973067311017,0.54510498046875
mlp,MIDNIGHT,PCam,0.1,456,0.956031184068054,0.9118165322316132,0.0241221858907465,0.0225131550604373,1.0880962576393007,0.543792724609375
mlp,MIDNIGHT,PCam,0.25,42,0.9473946538654644,0.9046842075404444,0.0520557601528821,0.0472019262300591,1.2828611600157338,0.56256103515625
mlp,MIDNIGHT,PCam,0.25,123,0.957101583100772,0.9133463033225832,0.0232802067114903,0.0222951607870527,1.0825393186863388,0.543670654296875
mlp,MIDNIGHT,PCam,0.25,456,0.9526404894120396,0.9092277371274976,0.0395033066092764,0.0360710981078682,1.1753426164861225,0.553009033203125
mlp,MIDNIGHT,PCam,0.5,42,0.9518351764974136,0.909728117717746,0.0428590195942888,0.0391855873322129,1.1546509214192509,0.558013916015625
mlp,MIDNIGHT,PCam,0.5,123,0.9562653130181148,0.9096301000843908,0.0403993968466806,0.0377470694766088,1.0895377609152088,0.55859375
mlp,MIDNIGHT,PCam,0.5,456,0.95367101851806,0.909597924927588,0.0376776596970671,0.033802990483366,1.1432391425065964,0.552703857421875
mlp,MIDNIGHT,PCam,1.0,42,0.9508235290287173,0.9113043783099406,0.0382067276741508,0.0328698012110635,1.329776187567981,0.5501708984375
mlp,MIDNIGHT,PCam,1.0,123,0.9563179178520216,0.9097091591121604,0.047457736948786,0.0409486457897401,1.2483328510098246,0.559783935546875
mlp,MIDNIGHT,PCam,1.0,456,0.9498614577323624,0.907213746961367,0.0530521119270588,0.0485957264036187,1.2177134127718403,0.56622314453125
mlp,MIDNIGHT,SPIDER-Breast,0.01,42,0.9722550580255408,0.6806601810665909,0.0378782079651523,0.0425631088799508,0.981016177030932,0.116752534485624
mlp,MIDNIGHT,SPIDER-Breast,0.01,123,0.9727019941774502,0.6942937937248508,0.0199611745322782,0.0351988029045105,0.929485779312848,0.1158384577031743
mlp,MIDNIGHT,SPIDER-Breast,0.01,456,0.9732551172098196,0.6845538102176092,0.0233601320021688,0.036010051626283,0.9337593229921808,0.1093568223367126
mlp,MIDNIGHT,SPIDER-Breast,0.05,42,0.9859829143360602,0.7764692659085073,0.0121995986699166,0.0308296466356142,0.8997280440816992,0.1203257437261093
mlp,MIDNIGHT,SPIDER-Breast,0.05,123,0.9854144312034891,0.7775968061527821,0.019901234004631,0.0403214856407681,0.8896567015459489,0.1189130796077779
mlp,MIDNIGHT,SPIDER-Breast,0.05,456,0.9855360327002752,0.7778479572458407,0.0213986930210011,0.0428206746822301,0.878401462493445,0.1196609606116004
mlp,MIDNIGHT,SPIDER-Breast,0.1,42,0.9889166313094014,0.8026224218252023,0.0177944830006017,0.0362262783148903,0.8914736504348096,0.1240651487452218
mlp,MIDNIGHT,SPIDER-Breast,0.1,123,0.9879103140626284,0.7914828761128337,0.0178624659687533,0.0481239970149996,0.8246632529839197,0.1226524846268904
mlp,MIDNIGHT,SPIDER-Breast,0.1,456,0.988891843133142,0.8100204231984083,0.0209342217066962,0.0387058673676945,0.8795071328363777,0.1238989529665946
mlp,MIDNIGHT,SPIDER-Breast,0.25,42,0.9904456813390738,0.825132000751438,0.0156276651570046,0.0386934154786916,0.8308512332258878,0.1248961276383579
mlp,MIDNIGHT,SPIDER-Breast,0.25,123,0.9903905118470742,0.8304480223075528,0.0190160437286623,0.0423429029114087,0.8363902906636623,0.1237327571879674
mlp,MIDNIGHT,SPIDER-Breast,0.25,456,0.9901543305290432,0.8317941713707735,0.0141277337725106,0.0366532442076213,0.8387613779226778,0.1248130297490443
mlp,MIDNIGHT,SPIDER-Breast,0.5,42,0.9911834896473698,0.8270507981009022,0.0155027484453475,0.0472492637669641,0.77790880745491,0.1237327571879674
mlp,MIDNIGHT,SPIDER-Breast,0.5,123,0.9915352429854498,0.8379499864989478,0.0167701386852638,0.0438484505911057,0.7876361120185068,0.1243975403024763
mlp,MIDNIGHT,SPIDER-Breast,0.5,456,0.9917566829306228,0.8332293052787463,0.0138167878366772,0.0423875873023358,0.789908365678853,0.1238989529665946
mlp,MIDNIGHT,SPIDER-Breast,1.0,42,0.9926898411635408,0.8508593732197309,0.0095404527817668,0.037449172309304,0.7430347716248272,0.1243144424131627
mlp,MIDNIGHT,SPIDER-Breast,1.0,123,0.9920078573470889,0.8431815164065785,0.009232075736038,0.0417173486552762,0.7492247044756382,0.1246468339704171
mlp,MIDNIGHT,SPIDER-Breast,1.0,456,0.9925656360810132,0.8482627699469313,0.0087571666090417,0.0354482912880569,0.7511578334746231,0.1242313445238491
mlp,PLIP,BRACS,0.01,42,0.6702425523693759,0.0707825337927378,0.0133271330804155,0.0148384535521791,1.0758246742790416,0.8
mlp,PLIP,BRACS,0.01,123,0.7420794312905469,0.3424640633065668,0.0546188350047981,0.0603533938265683,1.094028272067337,0.3070175438596491
mlp,PLIP,BRACS,0.01,456,0.7893345204123559,0.3553026832724231,0.0763242401051939,0.0674261693368878,1.0646250359420115,0.3
mlp,PLIP,BRACS,0.05,42,0.8204812183849007,0.4655845192671948,0.067495913437584,0.0658816546724553,0.9883783790601832,0.2596491228070175
mlp,PLIP,BRACS,0.05,123,0.8104509962909962,0.4202801588633287,0.0564751904784587,0.0689555293635318,1.0579603107936224,0.2403508771929824
mlp,PLIP,BRACS,0.05,456,0.8409970811706156,0.474773865485659,0.0606038385315945,0.04314449900075,1.1832974691291431,0.2403508771929824
mlp,PLIP,BRACS,0.1,42,0.8527772831219643,0.5008863534256675,0.0410375773906707,0.0498194141868959,1.0661922989746642,0.2122807017543859
mlp,PLIP,BRACS,0.1,123,0.845384469614597,0.4692060209744788,0.1132276308902523,0.0933988932716219,1.1989863206687632,0.2228070175438596
mlp,PLIP,BRACS,0.1,456,0.8519686427028024,0.4811139042031777,0.0838397951502549,0.0539413377904055,1.1481852444963714,0.2491228070175438
mlp,PLIP,BRACS,0.25,42,0.865903415641258,0.5094167123111609,0.0945731644044842,0.0790565495951133,1.1230355849960896,0.2035087719298245
mlp,PLIP,BRACS,0.25,123,0.85854966835952,0.5131589770708068,0.1001318974975954,0.0832274038540689,1.063589289206028,0.1912280701754386
mlp,PLIP,BRACS,0.25,456,0.8636049083269504,0.524535037624035,0.086752406546944,0.0568654756796987,1.1925942170875357,0.1912280701754386
mlp,PLIP,BRACS,0.5,42,0.8716260648367048,0.5371677583656455,0.100450029812361,0.0629632158237591,1.139954273050399,0.1982456140350877
mlp,PLIP,BRACS,0.5,123,0.8743611613484289,0.5190440661142147,0.1000613020177473,0.0929582715557332,1.06455696885025,0.1982456140350877
mlp,PLIP,BRACS,0.5,456,0.867469790870396,0.5314887509092007,0.1207738143310212,0.1083821347930975,1.1332365735570604,0.1824561403508772
mlp,PLIP,BRACS,1.0,42,0.8755305151455636,0.5313376871847498,0.0868560783695756,0.0756757507721583,1.0423589436035965,0.1771929824561403
mlp,PLIP,BRACS,1.0,123,0.8782004732672674,0.5413765754339496,0.0887993280302014,0.0726822259656169,1.0613529806938378,0.1701754385964912
mlp,PLIP,BRACS,1.0,456,0.8780307952891276,0.5335672215206033,0.0991627190196723,0.0874344775551243,1.046485106962141,0.175438596491228
mlp,PLIP,CRC,0.01,42,0.9976970344522096,0.9519403077097396,0.008614101199309,0.0028271825273831,0.8920613049321285,0.1487333333333333
mlp,PLIP,CRC,0.01,123,0.998303636126348,0.9590737045072556,0.0218231687843799,0.0026619689087072,0.7609176553091398,0.1444
mlp,PLIP,CRC,0.01,456,0.9978744744846848,0.9522129194956068,0.0157481683373451,0.0043531409899393,0.8179390828469223,0.1424
mlp,PLIP,CRC,0.05,42,0.9990787792772128,0.9760440271185348,0.012398030044635,0.0023774257779121,0.8072543041040676,0.1439333333333333
mlp,PLIP,CRC,0.05,123,0.9991760322039248,0.9767769585429674,0.01394933223327,0.0038580939769744,0.7964463134758059,0.1422
mlp,PLIP,CRC,0.05,456,0.9990582075980892,0.9750118657070096,0.0151691591084003,0.0014411828160286,0.75320361970752,0.1412666666666666
mlp,PLIP,CRC,0.1,42,0.9993330137198476,0.9802244426627684,0.0100754874249299,0.0021273948272069,0.8169772222531277,0.1425333333333333
mlp,PLIP,CRC,0.1,123,0.9993999371790638,0.9800554415175746,0.0108263552069663,0.0032929495473703,0.7997804806677528,0.1415333333333333
mlp,PLIP,CRC,0.1,456,0.9993719042903924,0.980902591946228,0.0124554467260837,0.0021622087677319,0.7558916424735731,0.1413333333333333
mlp,PLIP,CRC,0.25,42,0.9996630548401096,0.9853491475579746,0.0105565383116404,0.0017069455782572,0.7738382438104392,0.1418666666666666
mlp,PLIP,CRC,0.25,123,0.9996618241687786,0.9845879602846452,0.0106931022862593,0.0026030336836973,0.7681398613588672,0.1414
mlp,PLIP,CRC,0.25,456,0.9996770987707548,0.9864029154207938,0.012042829922835,0.0021026631434758,0.7521490516751567,0.1422
mlp,PLIP,CRC,0.5,42,0.9997485542609446,0.9862603085813506,0.0106284998496373,0.0015142480552196,0.7449449726523123,0.1414666666666666
mlp,PLIP,CRC,0.5,123,0.9996985859759132,0.9864203331011708,0.0106462403833866,0.0022515122314294,0.7414485456607481,0.1429333333333333
mlp,PLIP,CRC,0.5,456,0.9997121208295456,0.9866830443607782,0.0113564589142799,0.0014767969290415,0.7382975560409726,0.1426666666666666
mlp,PLIP,CRC,1.0,42,0.999752735683306,0.9878257204257284,0.0118106080412864,0.0017656056563059,0.7237775389568307,0.1427333333333333
mlp,PLIP,CRC,1.0,123,0.999728132453173,0.9877694889939206,0.0114131952424843,0.0010428265790144,0.7309567166045969,0.1426666666666666
mlp,PLIP,CRC,1.0,456,0.9997228383772554,0.9883423617022364,0.0125547748406728,0.0015457683384418,0.7081046700490381,0.142
mlp,PLIP,LungHist700,0.01,42,0.7122129044037331,0.4012495441066869,0.1002177110740116,0.1357890171664101,0.9678873203984664,0.2571428571428571
mlp,PLIP,LungHist700,0.01,123,0.7795580079592043,0.3918796707597353,0.050626105921609,0.0964913281656447,0.9004584881542154,0.238095238095238
mlp,PLIP,LungHist700,0.01,456,0.8048493816902644,0.4288337416244392,0.0842531344720295,0.0966775948093051,1.1530384846011514,0.2952380952380952
mlp,PLIP,LungHist700,0.05,42,0.8403284337107214,0.4231864637746991,0.1671898932684035,0.208551914351327,0.9448912841649872,0.2952380952380952
mlp,PLIP,LungHist700,0.05,123,0.8473061145395643,0.5057575764822531,0.1323089454855237,0.111675846292859,0.8985071557971052,0.2571428571428571
mlp,PLIP,LungHist700,0.05,456,0.9019761955665836,0.5612052538152019,0.1116228333541325,0.0768701411428905,0.884907565863856,0.219047619047619
mlp,PLIP,LungHist700,0.1,42,0.903753466209804,0.5427744804215393,0.0986977534634726,0.1018339622588384,0.8938801263712752,0.2857142857142857
mlp,PLIP,LungHist700,0.1,123,0.8694349287635468,0.5329601245336876,0.0983074613979884,0.1176554166135333,0.8675422540974419,0.2476190476190476
mlp,PLIP,LungHist700,0.1,456,0.9140967622099442,0.6190804765555596,0.1108993491956165,0.1414620197954632,0.91045380191103,0.2095238095238095
mlp,PLIP,LungHist700,0.25,42,0.9215308497534396,0.5820074765049086,0.1137688239415486,0.113007214523497,1.0541833265593978,0.2571428571428571
mlp,PLIP,LungHist700,0.25,123,0.9089763607771096,0.6166059407545477,0.1339149239517393,0.139412294115339,0.9935496864284576,0.2285714285714285
mlp,PLIP,LungHist700,0.25,456,0.9481413953356804,0.6212815227100942,0.0911442535264151,0.0666011012735821,1.031024248826751,0.2095238095238095
mlp,PLIP,LungHist700,0.5,42,0.9422737681234212,0.6667566255306745,0.1457661725225902,0.108199808143434,1.0501065099361775,0.2571428571428571
mlp,PLIP,LungHist700,0.5,123,0.9336669626695756,0.6334690371522126,0.1072903374830881,0.1048230233646574,0.9595009807120776,0.2571428571428571
mlp,PLIP,LungHist700,0.5,456,0.9593196661989002,0.7402494331065759,0.0977195189112708,0.0898119676680792,1.090779082106346,0.1904761904761904
mlp,PLIP,LungHist700,1.0,42,0.9727450165416044,0.754289615899523,0.1076815642061687,0.1304810637519473,0.8356278848690548,0.2285714285714285
mlp,PLIP,LungHist700,1.0,123,0.9716005840780164,0.7345633202776061,0.0913213409128643,0.1012787432897658,0.8279146371813654,0.2285714285714285
mlp,PLIP,LungHist700,1.0,456,0.972342271075396,0.7636289875667389,0.1218412016119275,0.1162054399649302,0.8165272074127073,0.219047619047619
mlp,PLIP,MHIST,0.01,42,0.7321988114532685,0.5606367525619341,0.0649290771558194,0.0731183868759486,0.92232583106484,0.827021494370522
mlp,PLIP,MHIST,0.01,123,0.6342787682333874,0.3914846320078182,0.1165096222622245,0.1016748014193108,1.1142226316035435,0.9938587512794268
mlp,PLIP,MHIST,0.01,456,0.7311903475598776,0.5360244233378562,0.102465592904308,0.0824696053746046,1.2572239684827995,0.8771750255885363
mlp,PLIP,MHIST,0.05,42,0.7771745002701242,0.6207032150120726,0.0784957316096875,0.0717478561669801,1.096641526292238,0.7727737973387923
mlp,PLIP,MHIST,0.05,123,0.7657932649018548,0.6186572989851677,0.0798194165872514,0.0747153946716136,1.2146016005025724,0.744114636642784
mlp,PLIP,MHIST,0.05,456,0.7572528363047002,0.6408956811916622,0.0832968194918476,0.0542974142050761,1.187059135210414,0.7338792221084954
mlp,PLIP,MHIST,0.1,42,0.7922024131100306,0.6744441608530429,0.0505715598187341,0.0525611928123656,1.1943028210494364,0.7052200614124872
mlp,PLIP,MHIST,0.1,123,0.8005177381595533,0.692885967384786,0.0480990896350346,0.0499503935173443,1.0716306660302508,0.6796315250767656
mlp,PLIP,MHIST,0.1,456,0.8055825679812714,0.703969991356308,0.0584586381820719,0.0442752791006221,1.3322459886119902,0.6970317297850563
mlp,PLIP,MHIST,0.25,42,0.8419007743562039,0.749361817167377,0.0513832210396304,0.0250708669111391,1.2659060076815627,0.6673490276356192
mlp,PLIP,MHIST,0.25,123,0.8396767513056006,0.7426584260696865,0.0463255468046744,0.0308635580327701,1.2033584005577442,0.6079836233367452
mlp,PLIP,MHIST,0.25,456,0.824738879884747,0.7142160686427457,0.0676529166005559,0.0540622586904888,1.2114651782396362,0.6806550665301945
mlp,PLIP,MHIST,0.5,42,0.8518143345939132,0.7514005912132262,0.0476724256779483,0.0357293262753631,1.1439655373693742,0.5987717502558854
mlp,PLIP,MHIST,0.5,123,0.8620205294435439,0.7844391848523748,0.0432841795265003,0.033208470879277,1.1630634512243527,0.6131013306038895
mlp,PLIP,MHIST,0.5,456,0.8589501170538447,0.7662637618166045,0.0396156931179694,0.0297561873250022,1.1724173510059726,0.6192425793244627
mlp,PLIP,MHIST,1.0,42,0.8733612461732396,0.7786057051452946,0.0491656474959764,0.0403107623040615,1.0967554948100702,0.6069600818833163
mlp,PLIP,MHIST,1.0,123,0.8735638393661084,0.7769406392694065,0.0494551689286803,0.0486932075091522,1.0269983342636697,0.6212896622313203
mlp,PLIP,MHIST,1.0,456,0.8739915361066091,0.7788460130748397,0.0360680731926628,0.0343842082709348,1.066264536172426,0.6325486182190379
mlp,PLIP,PCam,0.01,42,0.9472071823222634,0.8755017905329834,0.0125853013890946,0.0070938198241492,0.9324853239924744,0.511474609375
mlp,PLIP,PCam,0.01,123,0.9500987662182732,0.8786662650986747,0.0076211489950423,0.0109220669508545,1.0888869120777354,0.5145263671875
mlp,PLIP,PCam,0.01,456,0.9515369744051684,0.8817129354236422,0.0150343705798832,0.015474317067742,1.0295324842219762,0.522674560546875
mlp,PLIP,PCam,0.05,42,0.9539809645901144,0.8848835035446627,0.0150524315760662,0.0151313547551126,1.0029012959365105,0.523590087890625
mlp,PLIP,PCam,0.05,123,0.9538530194714592,0.8842439302898488,0.0181441570035758,0.0183222507200753,1.0446459660773244,0.528350830078125
mlp,PLIP,PCam,0.05,456,0.956368555732292,0.8844573065397703,0.0270536817565698,0.025878298238922,1.071784321819735,0.5364990234375
mlp,PLIP,PCam,0.1,42,0.9483620188002996,0.8748036145269497,0.0329382026797588,0.0298512331689835,1.100329839685894,0.5423583984375
mlp,PLIP,PCam,0.1,123,0.954017489205513,0.8789541743796494,0.0430317447469405,0.0413847929035,1.1012468345177355,0.553466796875
mlp,PLIP,PCam,0.1,456,0.954699325488012,0.8847286326027323,0.0124464150972016,0.0123571423816883,1.0346717928708995,0.52398681640625
mlp,PLIP,PCam,0.25,42,0.949965903715526,0.8709686070222118,0.055450119538591,0.0535983913076165,1.1052790391263645,0.565216064453125
mlp,PLIP,PCam,0.25,123,0.9492263514998972,0.8717249762471462,0.0484993001996372,0.0464420491766759,1.1024631581575843,0.560150146484375
mlp,PLIP,PCam,0.25,456,0.953471773192722,0.8824196420590391,0.0306373412363427,0.0299154844371969,1.0404980864905626,0.542022705078125
mlp,PLIP,PCam,0.5,42,0.9527125067372356,0.880325041988826,0.0305670596203526,0.0280122424738919,1.109694867113745,0.54052734375
mlp,PLIP,PCam,0.5,123,0.9557845269644328,0.8853872039855513,0.0309702975786194,0.0290250659522825,1.109385863143555,0.54180908203125
mlp,PLIP,PCam,0.5,456,0.9522749433721314,0.8756868829108422,0.052890214023705,0.0514374963884165,1.0869781578713364,0.56341552734375
mlp,PLIP,PCam,1.0,42,0.9525884675861706,0.8825976684223975,0.02558941154075,0.0234154720214974,1.1108400971497854,0.535980224609375
mlp,PLIP,PCam,1.0,123,0.952959683518948,0.8789255829422197,0.0403852811939486,0.0390270460463852,1.081432732648173,0.5509033203125
mlp,PLIP,PCam,1.0,456,0.9536541410872824,0.885005308302263,0.0171002777208286,0.0132355723748105,1.117564224923528,0.523651123046875
mlp,PLIP,SPIDER-Breast,0.01,42,0.962516477369192,0.612218569529587,0.0212840199487855,0.0419272003945805,0.9154780034187812,0.1054512215389729
mlp,PLIP,SPIDER-Breast,0.01,123,0.9621793245207664,0.6145008964820753,0.0197870314148487,0.0455771972974293,0.8167272189414687,0.122735582516204
mlp,PLIP,SPIDER-Breast,0.01,456,0.9654114527504836,0.628545229550083,0.0084379763166453,0.0388223331583206,0.8582548430781742,0.1070300814359315
mlp,PLIP,SPIDER-Breast,0.05,42,0.9801986152858528,0.7203976193412436,0.0122402341649721,0.0306178921465563,0.8429279637582925,0.1211567226192454
mlp,PLIP,SPIDER-Breast,0.05,123,0.9783996799100908,0.7120872805839771,0.0122424116302749,0.0393896460290444,0.8296171540768827,0.1224031909589496
mlp,PLIP,SPIDER-Breast,0.05,456,0.9787036144944198,0.7159091462656171,0.012010013161158,0.0422634234435537,0.8226875133932133,0.1218215057337543
mlp,PLIP,SPIDER-Breast,0.1,42,0.9831879535555008,0.7385756583640046,0.012069604005581,0.0407381039846472,0.8174439167300975,0.1229848761841449
mlp,PLIP,SPIDER-Breast,0.1,123,0.9814497027359302,0.7373009583025083,0.0125587508986316,0.0432774100526337,0.8070430390375117,0.123815855077281
mlp,PLIP,SPIDER-Breast,0.1,456,0.9825189236730452,0.7531748720549418,0.0103823539400211,0.0329588846397475,0.8256355219810725,0.1224031909589496
mlp,PLIP,SPIDER-Breast,0.25,42,0.9860950580718356,0.7719453971566841,0.0093393143435461,0.0414106515563562,0.8065544023835897,0.1221538972910088
mlp,PLIP,SPIDER-Breast,0.25,123,0.9861798564756424,0.7787124055351745,0.0108128612384618,0.036184213214763,0.8022214877915068,0.1241482466345354
mlp,PLIP,SPIDER-Breast,0.25,456,0.9854420734965992,0.7695081426176017,0.0099884622320297,0.0408629503795152,0.7979871155630609,0.1236496592986538
mlp,PLIP,SPIDER-Breast,0.5,42,0.9868955984310708,0.7830072922444877,0.0051680498279585,0.0461436726656866,0.7705401811786876,0.1228186804055177
mlp,PLIP,SPIDER-Breast,0.5,123,0.987413403408304,0.7920004951525106,0.0096215845833431,0.0377441917542843,0.7744220783328648,0.1248961276383579
mlp,PLIP,SPIDER-Breast,0.5,456,0.9872515420757308,0.7874075390562596,0.0078672381736757,0.0412610378552854,0.7752594715114807,0.1220707994016952
mlp,PLIP,SPIDER-Breast,1.0,42,0.9875141064728626,0.7934586421035571,0.0100841099947061,0.0448228427445312,0.7421584174761988,0.122320093069636
mlp,PLIP,SPIDER-Breast,1.0,123,0.9876227471790036,0.7945601790245752,0.0107831092461886,0.0448907740848769,0.7419556682241513,0.1239820508559082
mlp,PLIP,SPIDER-Breast,1.0,456,0.9876023541728244,0.7817258964166158,0.0073412074160294,0.0521295223807959,0.7477341632592823,0.1233172677413993
mlp,UNI,BRACS,0.01,42,0.7730159539297612,0.3669579245486289,0.0753315901024299,0.0385443764036161,1.119440436556216,0.2982456140350877
mlp,UNI,BRACS,0.01,123,0.7972076156795888,0.3300703924594754,0.0832647221130237,0.0381979543911783,1.2372621935586874,0.3736842105263158
mlp,UNI,BRACS,0.01,456,0.7993873025662912,0.3735814310245326,0.08638843151561,0.0357279007633527,1.1927238732380423,0.3473684210526316
mlp,UNI,BRACS,0.05,42,0.8503263409857087,0.4708901730355057,0.0863740907426466,0.0754240708392963,1.0216102180438933,0.2298245614035087
mlp,UNI,BRACS,0.05,123,0.8626180723071958,0.550646584328012,0.0716620006582193,0.0756687653169297,1.063739084826947,0.2157894736842105
mlp,UNI,BRACS,0.05,456,0.8742432063421529,0.5290216618686939,0.0590177213675097,0.0507013956444305,1.0137250183960975,0.2456140350877192
mlp,UNI,BRACS,0.1,42,0.8666448690867413,0.5359457370332565,0.1045745227681963,0.0679964994913653,1.1206426540881145,0.2035087719298245
mlp,UNI,BRACS,0.1,123,0.8801652057261453,0.5601313226523944,0.0680503208124846,0.074979701455225,1.0511008026884971,0.2140350877192982
mlp,UNI,BRACS,0.1,456,0.8807081003572479,0.5506959489562335,0.0798815163081152,0.0747941583395004,1.0317114082861951,0.2122807017543859
mlp,UNI,BRACS,0.25,42,0.8894478350899861,0.5737191833402246,0.125372067825836,0.0970312452629992,1.1775505080390931,0.1701754385964912
mlp,UNI,BRACS,0.25,123,0.8974439261509356,0.5807371615908029,0.0851924925519709,0.0890360591181537,1.0198620296042815,0.187719298245614
mlp,UNI,BRACS,0.25,456,0.8909447259570719,0.5921828418615942,0.1204116057931331,0.0962757297775201,1.1340568146336316,0.1771929824561403
mlp,UNI,BRACS,0.5,42,0.8972686450303479,0.6005906510180633,0.1109419643617512,0.0910085406742597,1.1127836997415523,0.1701754385964912
mlp,UNI,BRACS,0.5,123,0.9038344250515762,0.6215678228264618,0.0773593376080195,0.060507957977161,1.109405272824133,0.1631578947368421
mlp,UNI,BRACS,0.5,456,0.9005405534942723,0.6063338853601037,0.0739338059697234,0.0683422962824503,1.0252865819040695,0.1789473684210526
mlp,UNI,BRACS,1.0,42,0.906221853675052,0.617750189289545,0.1089772143384866,0.0945740863157991,1.0935657383835498,0.1649122807017544
mlp,UNI,BRACS,1.0,123,0.9064278926778252,0.6182066424707522,0.1200724894540351,0.0950534483842682,1.144343692378592,0.1666666666666666
mlp,UNI,BRACS,1.0,456,0.9071580545572686,0.6199837818407531,0.1223088216886185,0.0863220864743517,1.1665723870104383,0.1649122807017544
mlp,UNI,CRC,0.01,42,0.9994486091730216,0.9877882554841232,0.0126725485006967,0.003099906984965,0.7930743891197366,0.1442
mlp,UNI,CRC,0.01,123,0.999713603068534,0.9886723077924402,0.0152892898033062,0.0023492192367712,0.7303935001697396,0.1419333333333333
mlp,UNI,CRC,0.01,456,0.9994321891551864,0.9859719702473372,0.013536786186695,0.0022541326840718,0.7690000342070922,0.1430666666666666
mlp,UNI,CRC,0.05,42,0.999634774469676,0.993277410234929,0.0052428433855374,0.002047470096747,0.8465365926740359,0.1417333333333333
mlp,UNI,CRC,0.05,123,0.9998787494622062,0.9929274134792953,0.0054058492004871,0.001283092645804,0.827030514359548,0.1416666666666666
mlp,UNI,CRC,0.05,456,0.9997469877789515,0.9926351762510682,0.0059459614396095,0.0010030238290628,0.7833862265856218,0.1423333333333333
mlp,UNI,CRC,0.1,42,0.9997244939483572,0.993988075003738,0.0038377012312411,0.0013367902596791,0.8403596273217513,0.1412666666666666
mlp,UNI,CRC,0.1,123,0.9999131059317368,0.994823657341944,0.0040202591180801,0.0012750400066375,0.8414930821148776,0.1417333333333333
mlp,UNI,CRC,0.1,456,0.9997346477503188,0.9944799819056258,0.004300282037258,0.0013819223562876,0.8025467803430442,0.1419333333333333
mlp,UNI,CRC,0.25,42,0.9999288757578436,0.995419919350566,0.0036122516115506,0.0016422437191009,0.7831647155694592,0.1418666666666666
mlp,UNI,CRC,0.25,123,0.9999697303781828,0.9958174649074796,0.0039049659649531,0.0007405804157256,0.7894326689962137,0.1418
mlp,UNI,CRC,0.25,456,0.99997841086136,0.9961580922972544,0.0045030729969342,0.000525554994742,0.7524621138939177,0.1422
mlp,UNI,CRC,0.5,42,0.9999894240973504,0.996590327816258,0.0048017238318919,0.0014219051917393,0.6938237123091866,0.1419333333333333
mlp,UNI,CRC,0.5,123,0.9999732245267696,0.9967420267048336,0.0046804641385873,0.0008856810172399,0.7094368143755652,0.1419333333333333
mlp,UNI,CRC,0.5,456,0.9999837683666496,0.9964920870371602,0.0054476390679677,0.0006112960497538,0.684153044831964,0.1421333333333333
mlp,UNI,CRC,1.0,42,0.999987609582544,0.9974490422589356,0.0048370474199454,0.000753128794829,0.7062316881855379,0.1426
mlp,UNI,CRC,1.0,123,0.9999895684207716,0.9973127908094122,0.0045889161586761,0.0004556602617104,0.6943351132805895,0.142
mlp,UNI,CRC,1.0,456,0.999986608087818,0.9973870333024636,0.0049958158532778,0.0008563762406508,0.6782150174535303,0.1422
mlp,UNI,LungHist700,0.01,42,0.6741689220106053,0.3368847703579249,0.1140040373518353,0.1135466029246648,1.0529670847269983,0.3047619047619048
mlp,UNI,LungHist700,0.01,123,0.7282126338886805,0.3124399509844253,0.1580605914195378,0.0934236790452684,1.215546253743739,0.3238095238095238
mlp,UNI,LungHist700,0.01,456,0.6976187324571589,0.3782680639823496,0.1590434026150476,0.1453998256297338,1.2685873254959854,0.2666666666666666
mlp,UNI,LungHist700,0.05,42,0.7963019583949827,0.4390966927809033,0.1576843730040959,0.1013871329171317,1.3090750225776286,0.3523809523809524
mlp,UNI,LungHist700,0.05,123,0.8326579641276,0.442085692085692,0.1216637702215285,0.0911492459830783,1.0925098152962098,0.2666666666666666
mlp,UNI,LungHist700,0.05,456,0.9076867297115327,0.5880440309632855,0.1661267247937974,0.1638392332054319,0.8025079486251085,0.2476190476190476
mlp,UNI,LungHist700,0.1,42,0.8918009467667832,0.5203209488923773,0.1173651204222724,0.1419189383586248,0.9214758558289364,0.3047619047619048
