model,dataset,fraction,seed,budget,n_train,n_val,n_labels_total,n_classes,auroc,f1_macro,brier,ece_fixed,ece_adaptive,temperature,ece_scaled_fixed,ece_scaled_adaptive,degeneracy_share,forced_classes,forced_val_classes,degenerate
UNI,BRACS,0.01,456,proportional,33,7,40,7,0.7973917342099677,0.298250655957761,,0.119007219489133,0.1277815458632016,1.1217862719685625,0.1343054401101625,0.1347613456581375,0.4701754385964912,0,7,False
UNI,BRACS,0.05,42,proportional,180,14,194,7,0.8467684605019842,0.3981764809602642,,0.1069608867494479,0.1279649674451995,0.5589868067238687,0.0736550972969892,0.0798646368661007,0.2807017543859649,0,0,False
UNI,BRACS,0.05,123,proportional,180,14,194,7,0.8509568894097098,0.4647841142259024,,0.1446087057359197,0.1446087057359198,0.6781131747414513,0.0456104148134332,0.0517206583121538,0.2473684210526315,0,0,False
UNI,BRACS,0.05,456,proportional,180,14,194,7,0.8644363842745137,0.4499010428518847,,0.1486400924377869,0.1486400924377869,0.5490715617376416,0.0598285312236021,0.0807032657693588,0.2736842105263158,0,0,False
UNI,BRACS,0.1,42,proportional,362,28,390,7,0.8621632858019276,0.5304707690464352,,0.1499082805496191,0.1524937636879611,0.5357187849397669,0.0725642423495644,0.0739402145888187,0.2245614035087719,0,0,False
UNI,BRACS,0.1,123,proportional,362,28,390,7,0.867760997100987,0.5434990633163738,,0.1488194938314955,0.1488194938314955,0.7134524965958458,0.0508768505116254,0.0578144412563114,0.2508771929824561,0,0,False
UNI,BRACS,0.1,456,proportional,362,28,390,7,0.8741864281316155,0.4972872253009215,,0.1260717065794286,0.1376001939491244,0.559546606253633,0.0580924041783226,0.0783848146356497,0.2596491228070175,0,0,False
UNI,BRACS,0.25,42,proportional,912,75,987,7,0.8805822739197661,0.5652032194600501,,0.0887320120028878,0.0995295154343441,0.7357956326066029,0.0394658996031154,0.0554911885556092,0.2052631578947368,0,0,False
UNI,BRACS,0.25,123,proportional,912,75,987,7,0.8891427801854588,0.554643198458187,,0.0981619036487615,0.1006899286020731,0.6890335491474621,0.0661322282482629,0.0900693476988392,0.2245614035087719,0,0,False
UNI,BRACS,0.25,456,proportional,912,75,987,7,0.8848335943313625,0.5703106644277653,,0.1042692867882898,0.1037488974260883,0.6718345930665847,0.0626234292557478,0.0701271664973352,0.219298245614035,0,0,False
UNI,BRACS,0.5,42,proportional,1826,154,1980,7,0.8918930092799499,0.5879238525540881,,0.057876781638356,0.0625697522786378,0.7619938042580321,0.0581421501749089,0.0639615762728623,0.1842105263157894,0,0,False
UNI,BRACS,0.5,123,proportional,1826,154,1980,7,0.8980345873560882,0.5850277987410403,,0.0641218765025454,0.0708448363538924,0.72094054425058,0.0588113928614045,0.0579355897957074,0.2,0,0,False
UNI,BRACS,0.5,456,proportional,1826,154,1980,7,0.8955591372312872,0.5800883550111766,,0.0544676937278721,0.0686166736557266,0.7299019289959489,0.064421431455319,0.0669162946641858,0.2070175438596491,0,0,False
UNI,BRACS,1.0,42,proportional,3657,312,3969,7,0.9012589709524764,0.5961587890370639,,0.0488810091180108,0.0974173280452442,0.8120119086391238,0.081177292285616,0.0856516940516671,0.1859649122807017,0,0,False
UNI,BRACS,1.0,123,proportional,3657,312,3969,7,0.9012589709524764,0.5961587890370639,,0.0488810091180108,0.0974173280452442,0.8120119086391238,0.081177292285616,0.0856516940516671,0.1859649122807017,0,0,False
UNI,BRACS,1.0,456,proportional,3657,312,3969,7,0.9012589709524764,0.5961587890370639,,0.0488810091180108,0.0974173280452442,0.8120119086391238,0.081177292285616,0.0856516940516671,0.1859649122807017,0,0,False
UNI,CRC,0.01,42,proportional,696,144,840,9,0.9993864513833208,0.9844282982254644,,0.2161282951803063,0.2161282951803063,0.396987622202494,0.0070224909461555,0.0076111504580995,0.1447333333333333,0,0,False
UNI,CRC,0.01,123,proportional,696,144,840,9,0.9995794231152996,0.9879094219544255,,0.2254445121704305,0.2254445121704305,0.1000041116474221,0.0091571788031688,0.0087520703051656,0.1426,0,0,False
UNI,CRC,0.01,456,proportional,696,144,840,9,0.9993768779504184,0.9844389217013192,,0.220892310535497,0.2208923105354971,0.3123623607811503,0.0042718358228983,0.002391375887374,0.1429333333333333,0,0,False
UNI,CRC,0.05,42,proportional,3495,745,4240,9,0.9995425683483928,0.9906217483339248,,0.0747227124096089,0.0747227124096089,0.4971921156611898,0.0024997067540674,0.0026561528510701,0.1423333333333333,0,0,False
UNI,CRC,0.05,123,proportional,3495,745,4240,9,0.9996379053640874,0.990502479791878,,0.0758379357215966,0.0758379357215966,0.4500124019853032,0.0030031280059837,0.0020771434885342,0.1418,0,0,False
UNI,CRC,0.05,456,proportional,3495,745,4240,9,0.9996474310471702,0.9909971758621172,,0.0774978645239602,0.0774978645239603,0.4111565747050267,0.0036493769748758,0.0022250281178886,0.1422666666666666,0,0,False
UNI,CRC,0.1,42,proportional,6996,1497,8493,9,0.9996325775034144,0.9913321797288146,,0.04618283705312,0.04618283705312,0.544594476079071,0.0017005521638099,0.0013416693749521,0.1416,0,0,False
UNI,CRC,0.1,123,proportional,6996,1497,8493,9,0.999699408290196,0.99199503335952,,0.0472103874813738,0.0472103874813739,0.4846366372872019,0.0030523482725033,0.0015012854262468,0.1418666666666666,0,0,False
UNI,CRC,0.1,456,proportional,6996,1497,8493,9,0.999677035271239,0.9914709994921728,,0.0470816547520245,0.0468866513222687,0.5595827651367793,0.0017648276780874,0.00238372734597,0.1421333333333333,0,0,False
UNI,CRC,0.25,42,proportional,17496,3746,21242,9,0.9997786037222698,0.9924152214339376,,0.0246053161622287,0.0246053161622287,0.5743608363959888,0.0019522544254833,0.0013253040509164,0.1416666666666666,0,0,False
UNI,CRC,0.25,123,proportional,17496,3746,21242,9,0.9997931940737164,0.9933299853787976,,0.0246531718214047,0.0245675459357787,0.5722594249368208,0.001848433627616,0.0007092093937142,0.1418,0,0,False
UNI,CRC,0.25,456,proportional,17496,3746,21242,9,0.9998607542551794,0.9932292492090824,,0.0257121667752503,0.0256772937445256,0.5817592988001359,0.0013901262160667,0.0005591610120571,0.142,0,0,False
UNI,CRC,0.5,42,proportional,34998,7496,42494,9,0.9999200303704976,0.9939811659858564,,0.0160796694374214,0.0156243097865069,0.6277949407329863,0.0008308090986815,0.0007660485242568,0.1418666666666666,0,0,False
UNI,CRC,0.5,123,proportional,34998,7496,42494,9,0.9998543881739848,0.994216687980774,,0.0154576370373812,0.0154576370373813,0.6059512927413465,0.0017266360152357,0.000888273464393,0.1420666666666666,0,0,False
UNI,CRC,0.5,456,proportional,34998,7496,42494,9,0.9999019626084542,0.994220343524888,,0.015852231569022,0.0158512505639242,0.6413737481150262,0.0009752910922293,0.0006785819242461,0.1420666666666666,0,0,False
UNI,CRC,1.0,42,proportional,70000,15000,85000,9,0.9999219330690908,0.9948402491051612,,0.010392303586176,0.0099608754824488,0.6578746139383751,0.0008462966558543,0.0006262010122733,0.142,0,0,False
UNI,CRC,1.0,123,proportional,70000,15000,85000,9,0.9999219330690908,0.9948402491051612,,0.010392303586176,0.0099608754824488,0.6578746139383751,0.0008462966558543,0.0006262010122733,0.142,0,0,False
UNI,CRC,1.0,456,proportional,70000,15000,85000,9,0.9999219330690908,0.9948402491051612,,0.010392303586176,0.0099608754824488,0.6578746139383751,0.0008462966558543,0.0006262010122733,0.142,0,0,False
UNI,LungHist700,0.01,42,proportional,7,7,14,7,0.6680259617412434,0.3199271627843056,,0.2129036097808011,0.2424786478348934,0.3119193511566952,0.1452094361360951,0.1905624868953908,0.2761904761904762,6,7,False
UNI,LungHist700,0.01,123,proportional,7,7,14,7,0.7002336335149476,0.3106250558134538,,0.181161012771721,0.2113343709963591,0.1000052749944835,0.0727815191932618,0.162637053288369,0.219047619047619,6,7,False
UNI,LungHist700,0.01,456,proportional,7,7,14,7,0.6688052536677555,0.3915721025228665,,0.2441709110956362,0.2530752157294466,0.1000052749944835,0.0799313126284962,0.1287685644914445,0.2666666666666666,6,7,False
UNI,LungHist700,0.05,42,proportional,22,7,29,7,0.7631658263843945,0.1631551405987496,,0.0779557425065535,0.1551866234736709,1.636014115216594,0.0663158542517893,0.1661301779739039,0.8952380952380953,0,6,False
UNI,LungHist700,0.05,123,proportional,22,7,29,7,0.8101947013240147,0.204836022866536,,0.1638484801367132,0.1873411920094655,0.6051166079007206,0.1773070939302896,0.1843000742511246,0.7904761904761904,0,6,False
UNI,LungHist700,0.05,456,proportional,22,7,29,7,0.8599099310484446,0.1275856054181177,,0.1659399666380599,0.1780829147296442,0.3690038036891451,0.2183979032986722,0.2186284163226476,0.923809523809524,0,6,False
UNI,LungHist700,0.1,42,proportional,45,8,53,7,0.8497558516949673,0.3221169634962738,,0.1431486705630349,0.1833062261446197,0.4335624010903007,0.0806619361164789,0.1694089668133563,0.638095238095238,0,2,False
UNI,LungHist700,0.1,123,proportional,45,8,53,7,0.8670866520038755,0.3502531024710983,,0.1727495855297332,0.2168924389371947,0.4144338474517582,0.1302363316871941,0.1359680180519182,0.5619047619047619,0,2,False
UNI,LungHist700,0.1,456,proportional,45,8,53,7,0.8880506457967015,0.3713026923783974,,0.202680700265715,0.2246126376248881,0.2841885064678402,0.1523591911101732,0.1582507005391326,0.4761904761904761,0,2,False
UNI,LungHist700,0.25,42,proportional,118,24,142,7,0.9100480885634414,0.5286520403774869,,0.2778714368224667,0.3071596409244024,0.3363610811061615,0.184127340571753,0.1486803872141738,0.4,0,0,False
UNI,LungHist700,0.25,123,proportional,118,24,142,7,0.9288750309438883,0.5458589969563142,,0.2855380797193932,0.3115209700319434,0.2486193856923605,0.1625031588267835,0.155030042596356,0.3619047619047619,0,0,False
UNI,LungHist700,0.25,456,proportional,118,24,142,7,0.9412733275504128,0.534679398946845,,0.2889488420030295,0.2994121682404878,0.2205051191806685,0.1212979597085624,0.1521479728644525,0.2952380952380952,0,0,False
UNI,LungHist700,0.5,42,proportional,240,49,289,7,0.9381056738060222,0.5760470118750823,,0.2532683633332349,0.2532683633332349,0.3711785467756557,0.1048031270029284,0.1123983446433787,0.2952380952380952,0,0,False
UNI,LungHist700,0.5,123,proportional,240,49,289,7,0.943984578124112,0.6851102033830445,,0.3460075374219503,0.3425234745788248,0.3133675088861858,0.1277469669292493,0.1777197327763635,0.2952380952380952,0,0,False
UNI,LungHist700,0.5,456,proportional,240,49,289,7,0.9521234381850098,0.6704481733604261,,0.3331324056603683,0.3275414998158282,0.3441166876000912,0.1079506921731779,0.1189504922555919,0.2666666666666666,0,0,False
UNI,LungHist700,1.0,42,proportional,483,103,586,7,0.9634073153799294,0.7534841628959276,,0.3125866344121605,0.3125866344121605,0.4224742227733707,0.1217773263765562,0.0992538897318252,0.238095238095238,0,0,False
UNI,LungHist700,1.0,123,proportional,483,103,586,7,0.9634073153799294,0.7534841628959276,,0.3125866344121605,0.3125866344121605,0.4224742227733707,0.1217773263765562,0.0992538897318252,0.238095238095238,0,0,False
UNI,LungHist700,1.0,456,proportional,483,103,586,7,0.9634073153799294,0.7534841628959276,,0.3125866344121605,0.3125866344121605,0.4224742227733707,0.1217773263765562,0.0992538897318252,0.238095238095238,0,0,False
UNI,MHIST,0.01,42,proportional,18,3,21,2,0.7426706284891049,0.3870765370138017,0.228135342657691,0.1336142312789968,0.1857785882962342,2.1328138720238203,0.0974044907618753,0.1828545805605748,1.0,0,0,True
UNI,MHIST,0.01,123,proportional,18,3,21,2,0.6134206735098146,0.3870765370138017,0.2366940116913881,0.0897128999181361,0.1092221520170906,2.1649783090205643,0.0887313380858551,0.1007251467260364,1.0,0,0,True
UNI,MHIST,0.01,456,proportional,18,3,21,2,0.722262740860796,0.3870765370138017,0.2303714586002772,0.138656602507147,0.1464033632575563,2.242594708178925,0.1122122662483256,0.1391003006253917,1.0,0,0,True
UNI,MHIST,0.05,42,proportional,92,16,108,2,0.8069286871961102,0.3870765370138017,0.2046521748829338,0.1655875441092864,0.1686829636590671,1.714893499591405,0.1683446783194401,0.1697995581650074,1.0,0,0,True
UNI,MHIST,0.05,123,proportional,92,16,108,2,0.7631010264721771,0.3870765370138017,0.2079350681495047,0.1350698346757744,0.1416635255331678,1.5006209448610943,0.1522116779588828,0.1542630115240323,1.0,0,0,True
UNI,MHIST,0.05,456,proportional,92,16,108,2,0.7436115613182064,0.3870765370138017,0.2173600974236094,0.114372215272157,0.1201711418470604,1.993656582218518,0.1113941277798247,0.1202260759609856,1.0,0,0,True
UNI,MHIST,0.1,42,proportional,184,32,216,2,0.8117639113992436,0.5224156848501358,0.1893167777830227,0.1462236425002273,0.1442343160173651,1.6536402359161702,0.138447201205806,0.1445188798189458,0.9232343909928352,0,0,False
UNI,MHIST,0.1,123,proportional,184,32,216,2,0.8194084278768233,0.395663141889557,0.194982431673288,0.143925050317492,0.1574439288720427,1.6663035757386708,0.1549753518093385,0.1575832051068957,0.9959058341862844,0,0,True
UNI,MHIST,0.1,456,proportional,184,32,216,2,0.8279128399063569,0.4136646918519658,0.194110745041135,0.1370367938983849,0.1488679683253769,1.4457313968348138,0.1416274388786725,0.1485162672520043,0.9907881269191402,0,0,True
UNI,MHIST,0.25,42,proportional,461,81,542,2,0.8464208535926527,0.6487686134049679,0.169988395194529,0.108525330153234,0.1172778551444952,1.1795827995172086,0.1070892035021719,0.1085806468373656,0.827021494370522,0,0,False
UNI,MHIST,0.25,123,proportional,461,81,542,2,0.8456915180983253,0.6660138859444562,0.170711024071411,0.1121703814218876,0.1158676374807869,1.2398625578933615,0.1050030624979426,0.1044368432213461,0.8259979529170931,0,0,False
UNI,MHIST,0.25,456,proportional,461,81,542,2,0.8228435080136863,0.6620282691885766,0.1770210136416577,0.0890232580744713,0.0932392727654216,1.4518349421572667,0.0952219998850955,0.1055212365553362,0.8393039918116684,0,0,False
UNI,MHIST,0.5,42,proportional,924,163,1087,2,0.8728209976589231,0.7227846799484061,0.156243955520078,0.1129548178192133,0.1106010264476045,1.19512295511878,0.0846353072116342,0.0859368968816483,0.7615148413510747,0,0,False
UNI,MHIST,0.5,123,proportional,924,163,1087,2,0.8695930127858814,0.7378370265087699,0.1547711077322123,0.0961970177382817,0.1004158320184555,1.308960097820469,0.0748261349246748,0.0819222118223841,0.7492323439099283,0,0,False
UNI,MHIST,0.5,456,proportional,924,163,1087,2,0.8660813974428239,0.716454007596664,0.1588820493512478,0.0984129367936597,0.1007291856603905,1.4749017146385348,0.0959329134873226,0.0930067601900615,0.789150460593654,0,0,False
UNI,MHIST,1.0,42,proportional,1849,326,2175,2,0.8856428957320367,0.7731453110936632,0.1421376406020441,0.0802746194612495,0.0825707230517809,1.3695925677572136,0.0613432249894772,0.0624570101712796,0.721596724667349,0,0,False
UNI,MHIST,1.0,123,proportional,1849,326,2175,2,0.8856428957320367,0.7731453110936632,0.1421376406020441,0.0802746194612495,0.0825707230517809,1.3695925677572136,0.0613432249894772,0.0624570101712796,0.721596724667349,0,0,False
UNI,MHIST,1.0,456,proportional,1849,326,2175,2,0.8856428957320367,0.7731453110936632,0.1421376406020441,0.0802746194612495,0.0825707230517809,1.3695925677572136,0.0613432249894772,0.0624570101712796,0.721596724667349,0,0,False
UNI,PCam,0.01,42,proportional,2620,326,2946,2,0.9832883185935304,0.9370870886044133,0.0527664728260832,0.0726837788007711,0.0717348990413186,1.3518228874733451,0.0343769555604495,0.0370485242251149,0.541168212890625,0,0,False
UNI,PCam,0.01,123,proportional,2620,326,2946,2,0.9817349504866176,0.934461104116635,0.0557091662517423,0.0741467605663684,0.0729427382782723,1.7719612066324035,0.0574612937178088,0.0578418612116543,0.54595947265625,0,0,False
UNI,PCam,0.01,456,proportional,2620,326,2946,2,0.9816070314449988,0.935084244996196,0.0553733316823856,0.0709839889693083,0.0704949369075555,1.4349893667708824,0.0392203687721804,0.0416970237839703,0.54400634765625,0,0,False
UNI,PCam,0.05,42,proportional,13106,1637,14743,2,0.9826982995577778,0.9371777768987324,0.0492307243945009,0.0402764722740464,0.0420912999596184,1.880113328202248,0.0412446598648395,0.0421286344658107,0.546844482421875,0,0,False
UNI,PCam,0.05,123,proportional,13106,1637,14743,2,0.984546196620031,0.9403752558431504,0.047203017933429,0.0417123862841958,0.0427739074705729,2.007702058983212,0.0418812126537357,0.0429002808920696,0.543792724609375,0,0,False
UNI,PCam,0.05,456,proportional,13106,1637,14743,2,0.9835091240404064,0.9389657484268272,0.0477395028315008,0.0385562894276188,0.0393749926208812,1.79564544884523,0.0373871683639809,0.0379652092916397,0.544342041015625,0,0,False
UNI,PCam,0.1,42,proportional,26214,3275,29489,2,0.9820703645104464,0.937511867035449,0.0494062443013271,0.0420339406267456,0.0420528304264366,2.1053469904526327,0.0411908137531476,0.0416834794952732,0.5472412109375,0,0,False
UNI,PCam,0.1,123,proportional,26214,3275,29489,2,0.9832012287410355,0.9399161183769572,0.0470097062287038,0.0359969842008028,0.0361213606038817,2.163444682382186,0.0355795387393922,0.0363666379833006,0.54388427734375,0,0,False
UNI,PCam,0.1,456,proportional,26214,3275,29489,2,0.9839599811063672,0.94019211677214,0.0469762867551022,0.0377184438535406,0.0386987005951757,2.048150475686293,0.0373123847296414,0.0388920145327434,0.543731689453125,0,0,False
UNI,PCam,0.25,42,proportional,65536,8191,73727,2,0.9816193137293548,0.938471756511227,0.049095015755449,0.0413700765462341,0.0414829214003624,2.372399320127424,0.0386160971636397,0.0388476206274329,0.545196533203125,0,0,False
UNI,PCam,0.25,123,proportional,65536,8191,73727,2,0.9820080366670856,0.9392123541793388,0.0482538248330446,0.038645757944313,0.0388069249294869,2.2428807893272165,0.0366979578862336,0.0367855543608266,0.543975830078125,0,0,False
UNI,PCam,0.25,456,proportional,65536,8191,73727,2,0.9826448379069458,0.9400387497120996,0.0476073947559646,0.0389085696544759,0.0390019543597745,2.3504782557831048,0.0361858557089038,0.0368160648046309,0.5438232421875,0,0,False
UNI,PCam,0.5,42,proportional,131072,16383,147455,2,0.9820470106613022,0.9400112220979304,0.0484645411706923,0.0393942780512247,0.0399692877501544,2.548741045657005,0.0354828412554773,0.0359764819103402,0.543243408203125,0,0,False
UNI,PCam,0.5,123,proportional,131072,16383,147455,2,0.9829678243600704,0.9400745912407018,0.0477405715412744,0.0386491814771486,0.0391579826005866,2.4957885227876915,0.0348642968497553,0.0361575247524034,0.542816162109375,0,0,False
UNI,PCam,0.5,456,proportional,131072,16383,147455,2,0.9824461904908096,0.9399177330488688,0.0482618160062135,0.039574484326416,0.0398348886425581,2.4151082773075263,0.0363867455478814,0.0379841274208497,0.5435791015625,0,0,False
UNI,PCam,1.0,42,proportional,262144,32768,294912,2,0.9786119794547076,0.935063438483746,0.0525141973929129,0.0450672648394791,0.0456205056222167,2.663506799211665,0.0409745063302993,0.0409851478344324,0.5474853515625,0,0,False
UNI,PCam,1.0,123,proportional,262144,32768,294912,2,0.9786119794547076,0.935063438483746,0.0525141973929129,0.0450672648394791,0.0456205056222167,2.663506799211665,0.0409745063302993,0.0409851478344324,0.5474853515625,0,0,False
UNI,PCam,1.0,456,proportional,262144,32768,294912,2,0.9786119794547076,0.935063438483746,0.0525141973929129,0.0450672648394791,0.0456205056222167,2.663506799211665,0.0409745063302993,0.0409851478344324,0.5474853515625,0,0,False
UNI,SPIDER-Breast,0.01,42,proportional,682,113,795,18,0.9863779811841494,0.7785978745686875,,0.4351736726523617,0.4351736726523617,0.2827537252956558,0.0334021216009751,0.0321206868684506,0.1238989529665946,0,0,False
UNI,SPIDER-Breast,0.01,123,proportional,682,113,795,18,0.9872867313666982,0.7696463753849089,,0.4276713334797558,0.4276713334797559,0.2920746175556179,0.0312929168488019,0.032383409922005,0.1242313445238491,0,0,False
UNI,SPIDER-Breast,0.01,456,proportional,682,113,795,18,0.9866706720329428,0.7516829073307179,,0.4240469548485066,0.4240469548485064,0.2788511833027169,0.0450080514684355,0.0453958374576347,0.1235665614093402,0,0,False
UNI,SPIDER-Breast,0.05,42,proportional,3431,600,4031,18,0.9924714532055128,0.8410251060578495,,0.2224933078314982,0.2224933078314982,0.4569693359394586,0.0119521344438877,0.0109072054599221,0.1248961276383579,0,0,False
UNI,SPIDER-Breast,0.05,123,proportional,3431,600,4031,18,0.9928574278406934,0.835293287715039,,0.2230271642324503,0.2230271642324503,0.4483702434728612,0.0162670535046168,0.0158874157532772,0.1249792255276716,0,0,False
UNI,SPIDER-Breast,0.05,456,proportional,3431,600,4031,18,0.9925231688015658,0.829971511007282,,0.2120127396648103,0.2120127396648103,0.4244786194868939,0.0259258539789088,0.0264245324785944,0.1249792255276716,0,0,False
UNI,SPIDER-Breast,0.1,42,proportional,6868,1203,8071,18,0.9935527857901628,0.8550553684631796,,0.1530366302948355,0.1530366302948356,0.5047867668712662,0.0172137422357649,0.0148376372607192,0.1248130297490443,0,0,False
UNI,SPIDER-Breast,0.1,123,proportional,6868,1203,8071,18,0.9936435797871848,0.848562001415925,,0.148959836028182,0.148959836028182,0.4801697426317657,0.0238666419387337,0.0232290109521821,0.1247299318597307,0,0,False
UNI,SPIDER-Breast,0.1,456,proportional,6868,1203,8071,18,0.9936729241595847,0.8464210689617351,,0.1435274369378013,0.1435274369378013,0.491020580540278,0.0242647518787353,0.0240039485094249,0.1249792255276716,0,0,False
UNI,SPIDER-Breast,0.25,42,proportional,17176,3027,20203,18,0.9944466486532388,0.865566701268135,,0.0863955845057013,0.0863955845057014,0.5572761952801609,0.0246389442637457,0.023284881488896,0.1248130297490443,0,0,False
UNI,SPIDER-Breast,0.25,123,proportional,17176,3027,20203,18,0.9947120062782708,0.8652376220719085,,0.0874120411016647,0.0873791955271647,0.5361604421991789,0.0267646629067072,0.0267614176724859,0.1248130297490443,0,0,False
UNI,SPIDER-Breast,0.25,456,proportional,17176,3027,20203,18,0.9944523341925808,0.8615877655417391,,0.0847390214550329,0.0847390214550328,0.5636254219805797,0.0257493948134138,0.0240282511495963,0.1248130297490443,0,0,False
UNI,SPIDER-Breast,0.5,42,proportional,34361,6060,40421,18,0.9946661574920618,0.8695604830117639,,0.0544281855432807,0.0544281855432807,0.5897674657056128,0.0288788511169323,0.0284712367068349,0.1248961276383579,0,0,False
UNI,SPIDER-Breast,0.5,123,proportional,34361,6060,40421,18,0.994885700395456,0.8704909235897833,,0.0548258334730876,0.0548258334730876,0.584190670018867,0.0283772097063765,0.0284234116786303,0.1248961276383579,0,0,False
UNI,SPIDER-Breast,0.5,456,proportional,34361,6060,40421,18,0.9948580581475,0.8692439644988519,,0.0527359208631911,0.0523600913769218,0.584495067828323,0.0305290401165252,0.0304523842785932,0.1248130297490443,0,0,False
UNI,SPIDER-Breast,1.0,42,proportional,68730,12128,80858,18,0.9951334781789676,0.87549908067133,,0.0314068717366063,0.0300444856480921,0.6252383301537008,0.0315934998627991,0.0313114312481424,0.1248130297490443,0,0,False
UNI,SPIDER-Breast,1.0,123,proportional,68730,12128,80858,18,0.9951334781789676,0.87549908067133,,0.0314068717366063,0.0300444856480921,0.6252383301537008,0.0315934998627991,0.0313114312481424,0.1248130297490443,0,0,False
UNI,SPIDER-Breast,1.0,456,proportional,68730,12128,80858,18,0.9951334781789676,0.87549908067133,,0.0314068717366063,0.0300444856480921,0.6252383301537008,0.0315934998627991,0.0313114312481424,0.1248130297490443,0,0,False
VIRCHOW2,BRACS,0.01,42,proportional,33,7,40,7,0.7918627116482531,0.3514129811807696,,0.1790252507041866,0.1790252507041866,1.0948894101972677,0.1912002463055741,0.1912002463055741,0.4578947368421052,0,7,False
VIRCHOW2,BRACS,0.01,123,proportional,33,7,40,7,0.7712968455807996,0.2856446556808475,,0.1344582390800457,0.1559478585565656,0.8566949020901016,0.1099534143634135,0.147737769469864,0.4052631578947368,0,7,False
VIRCHOW2,BRACS,0.01,456,proportional,33,7,40,7,0.812323907253837,0.3374414219358125,,0.1614975759921395,0.1683424431415156,0.6178615495563611,0.1035093698591372,0.1024979448686725,0.4631578947368421,0,7,False
VIRCHOW2,BRACS,0.05,42,proportional,180,14,194,7,0.8712140708285891,0.4873996797221067,,0.1734788875147971,0.1753428854956314,0.6285193848296503,0.0595258734124651,0.0702659671814663,0.2719298245614035,0,0,False
VIRCHOW2,BRACS,0.05,123,proportional,180,14,194,7,0.8670848429546263,0.4706204316483336,,0.153754619001407,0.153754619001407,0.6978121629837912,0.0524339286594312,0.0574690521124144,0.2526315789473684,0,0,False
VIRCHOW2,BRACS,0.05,456,proportional,180,14,194,7,0.8804267556741826,0.4615367598690945,,0.1476673730885026,0.1511908424611139,0.5202966219723879,0.0805931874109563,0.0810668364030041,0.2789473684210526,0,0,False
VIRCHOW2,BRACS,0.1,42,proportional,362,28,390,7,0.8858834754026549,0.543496603419034,,0.1338378096167581,0.1369894364006265,0.6944760760338858,0.0447933968031293,0.0661499697105779,0.2350877192982456,0,0,False
VIRCHOW2,BRACS,0.1,123,proportional,362,28,390,7,0.8778273847755302,0.5248997556383631,,0.1223540954712568,0.1203140143573669,0.5781291830018788,0.0878941073091853,0.0867387210979946,0.2298245614035087,0,0,False
VIRCHOW2,BRACS,0.1,456,proportional,362,28,390,7,0.8841247771127237,0.5136621789666609,,0.1245161740560712,0.1308864896807757,0.5612187171046509,0.0907162593867794,0.0949510335418797,0.2385964912280701,0,0,False
VIRCHOW2,BRACS,0.25,42,proportional,912,75,987,7,0.8937825582091475,0.5596515768866543,,0.0669743279524162,0.0815953829616183,0.7801419968407982,0.0707655511594986,0.0643629262851941,0.2035087719298245,0,0,False
VIRCHOW2,BRACS,0.25,123,proportional,912,75,987,7,0.8954894742051821,0.5754166876818997,,0.0856560143026114,0.0955433313481397,0.636990224786698,0.0861377623211611,0.0919435328191571,0.2,0,0,False
VIRCHOW2,BRACS,0.25,456,proportional,912,75,987,7,0.89052684083616,0.5614647109981512,,0.0755166012081738,0.0817669728953352,0.7168749106870456,0.0590960403205246,0.0596623807891739,0.2140350877192982,0,0,False
VIRCHOW2,BRACS,0.5,42,proportional,1826,154,1980,7,0.8995474587872349,0.5798356102293268,,0.0476881899293408,0.0548689742194836,0.8332243855204843,0.0599237997748988,0.0539452666474616,0.1982456140350877,0,0,False
VIRCHOW2,BRACS,0.5,123,proportional,1826,154,1980,7,0.9014768158069936,0.5890621665812397,,0.04136268150037,0.0530875816699845,0.7638447285817792,0.0623513579539709,0.0664639033667795,0.2,0,0,False
VIRCHOW2,BRACS,0.5,456,proportional,1826,154,1980,7,0.8992838573251581,0.5768891018323804,,0.0469105215764692,0.042829623617635,0.8267736578617325,0.0583577757628737,0.0646895783186937,0.2070175438596491,0,0,False
VIRCHOW2,BRACS,1.0,42,proportional,3657,312,3969,7,0.9038447387617934,0.5959433733841857,,0.0448590319770255,0.0527054560299052,0.8839693997098594,0.0496265600604705,0.0553442954708158,0.1929824561403508,0,0,False
VIRCHOW2,BRACS,1.0,123,proportional,3657,312,3969,7,0.9038447387617934,0.5959433733841857,,0.0448590319770255,0.0527054560299052,0.8839693997098594,0.0496265600604705,0.0553442954708158,0.1929824561403508,0,0,False
VIRCHOW2,BRACS,1.0,456,proportional,3657,312,3969,7,0.9038447387617934,0.5959433733841857,,0.0448590319770255,0.0527054560299052,0.8839693997098594,0.0496265600604705,0.0553442954708158,0.1929824561403508,0,0,False
VIRCHOW2,CRC,0.01,42,proportional,696,144,840,9,0.9990734796722108,0.9811206877131492,,0.1813119884327421,0.181311988432742,0.475984739673379,0.0110655248399639,0.0109744494229863,0.1439333333333333,0,0,False
VIRCHOW2,CRC,0.01,123,proportional,696,144,840,9,0.9992015195114,0.9815927744288624,,0.1853612344065479,0.1853612344065479,0.1000057250886391,0.0153084718373917,0.0153084718373924,0.1419333333333333,0,0,False
VIRCHOW2,CRC,0.01,456,proportional,696,144,840,9,0.9988772861931398,0.9779977651820384,,0.1807470453496123,0.1807470453496123,0.4304368420240216,0.0029804248765336,0.0041618424315254,0.1422666666666666,0,0,False
