model,src,tgt,pair,fraction,seed,n_train,n_val_full,n_val_prop,auroc,f1_macro,brier,ece_fixed,ece_adaptive,temperature_src,ece_scaled_fixed,ece_scaled_adaptive,temperature_prop,ece_scaled_prop,degeneracy_share,degenerate
UNI,3,0,h3->h0,0.01,123,140,3000,30,0.9931751111111112,0.9653074141169468,0.1017603398071849,0.2686991526605703,0.2593545963886616,0.3887624416893264,0.0370907102460874,0.0381765141191945,0.1000063738415107,0.0294594944618096,0.5273333333333333,False
UNI,3,0,h3->h0,0.01,456,140,3000,30,0.9915151111111112,0.9478865083960626,0.1078834006799817,0.2638179053848673,0.2589331193449898,0.427183228053773,0.0694998306933527,0.0694998306933527,0.1000049818481769,0.0492056548315052,0.5466666666666666,False
UNI,3,0,h3->h0,0.05,42,700,3000,150,0.9949151111111112,0.9713177174239308,0.0511195204856465,0.1583606248836864,0.1473469895930711,0.7347862436148038,0.0335774079936073,0.0318842413463319,0.6532980915212756,0.0290456254840309,0.5233333333333333,False
UNI,3,0,h3->h0,0.05,123,700,3000,150,0.995172888888889,0.9743240643205532,0.0503109312159164,0.163895120030872,0.1504331089550847,0.7189558228824882,0.0334962442792726,0.0330463725316325,0.4809454921489902,0.0233654720578299,0.519,False
UNI,3,0,h3->h0,0.05,456,700,3000,150,0.9946124444444444,0.9713149238889314,0.0521895393191029,0.1593720439972972,0.1508166308306022,0.7142354883512615,0.0357861160811686,0.0364163978298983,0.8170166095962625,0.0413996512212825,0.5253333333333333,False
UNI,3,0,h3->h0,0.1,42,1400,3000,300,0.9955115555555556,0.9766601833842734,0.0388259273279261,0.1258152295703305,0.1158052781217612,0.8498874699820601,0.0283203286586154,0.0271328324403515,0.5752629348798518,0.019459583117521,0.5166666666666667,False
UNI,3,0,h3->h0,0.1,123,1400,3000,300,0.9952013333333332,0.9759948362225476,0.0384857383535405,0.1241729665564392,0.1127039460472148,0.8561212061865342,0.0267433338012747,0.0258654890641575,0.8296587118499997,0.0249365497194249,0.5146666666666667,False
UNI,3,0,h3->h0,0.1,456,1400,3000,300,0.9950137777777778,0.9746584560064128,0.0406280766617647,0.1294841915889218,0.1183493735763086,0.8015008972447507,0.0275402582034814,0.0270030398995594,0.8275496008381822,0.0290182106586017,0.518,False
UNI,3,0,h3->h0,0.25,42,3500,3000,750,0.996083111111111,0.9813306449462056,0.0265718694748669,0.0905433040485687,0.0777936538748726,0.9775940364392026,0.0235619898528056,0.0215907450891175,1.0423237590870271,0.0267554200558325,0.512,False
UNI,3,0,h3->h0,0.25,123,3500,3000,750,0.995884,0.9776616405357872,0.0287395465830376,0.0924539100886656,0.0820593499576113,1.0182988624959974,0.0269714592210183,0.0255294940630682,1.075093988268404,0.0284521159483464,0.515,False
UNI,3,0,h3->h0,0.25,456,3500,3000,750,0.9957662222222222,0.9776616405357872,0.0285933824761286,0.0943835068849343,0.0826616713666821,0.9764553292417256,0.0252065342001845,0.0240575775246506,0.8675072401752812,0.021912646354518,0.515,False
UNI,3,0,h3->h0,0.5,42,7000,3000,1500,0.9960248888888888,0.981330935395702,0.0226673319480328,0.0706101269081092,0.0606072068817225,1.1079391824628873,0.0230939253246931,0.0204974083205899,1.154934835717527,0.0242728329471216,0.5113333333333333,False
UNI,3,0,h3->h0,0.5,123,7000,3000,1500,0.9960591111111112,0.979662868142372,0.0233898867982063,0.0723619096549848,0.0615426321369107,1.123239683840262,0.0245819623382973,0.0218215396030594,1.2363353635271337,0.0273650666400244,0.5136666666666667,False
UNI,3,0,h3->h0,0.5,456,7000,3000,1500,0.9959533333333334,0.9796635732702008,0.0228823475977223,0.0705169295965137,0.0601734793881097,1.094486401804892,0.0223166732940236,0.0189616611019909,0.8525623742125888,0.0182564924874623,0.5123333333333333,False
UNI,3,0,h3->h0,1.0,42,14000,3000,3000,0.9960711111111112,0.9776620774645812,0.0221222304712499,0.0602759506232189,0.0537080875485107,1.226389072385748,0.0270551224590786,0.0256698444273331,1.226389072385748,0.0270551224590786,0.5143333333333333,False
UNI,3,0,h3->h0,1.0,123,14000,3000,3000,0.9960711111111112,0.9776620774645812,0.0221222304712499,0.0602759506232189,0.0537080875485107,1.226389072385748,0.0270551224590786,0.0256698444273331,1.226389072385748,0.0270551224590786,0.5143333333333333,False
UNI,3,0,h3->h0,1.0,456,14000,3000,3000,0.9960711111111112,0.9776620774645812,0.0221222304712499,0.0602759506232189,0.0537080875485107,1.226389072385748,0.0270551224590786,0.0256698444273331,1.226389072385748,0.0270551224590786,0.5143333333333333,False
UNI,3,1,h3->h1,0.01,42,140,3000,30,0.9863915555555556,0.8798076382020843,0.1214204023284385,0.2487257512165061,0.2478772349178667,0.4309946915219445,0.1271122377515882,0.1272029557155385,0.1000052749944835,0.1150471775507588,0.6126666666666667,False
UNI,3,1,h3->h1,0.01,123,140,3000,30,0.9902795555555556,0.8883400346179626,0.1231443629301419,0.2719701394722907,0.2678856891961043,0.3887624416893264,0.1322543597322029,0.1323019099052337,0.1000063738415107,0.1109919562728097,0.609,False
UNI,3,1,h3->h1,0.01,456,140,3000,30,0.9868017777777778,0.8300969543508881,0.1374997621952348,0.2733477426597744,0.2758459401952726,0.427183228053773,0.1872785139737689,0.1873061765034313,0.1000049818481769,0.1656009863725432,0.664,False
UNI,3,1,h3->h1,0.05,42,700,3000,150,0.9908813333333332,0.8970244323555964,0.0891760213917242,0.1883083539202066,0.1870822960901226,0.7347862436148038,0.1204193121585234,0.1204906859728364,0.6532980915212756,0.1169830125853826,0.5973333333333334,False
UNI,3,1,h3->h1,0.05,123,700,3000,150,0.994018222222222,0.9120159365332668,0.0834916111631035,0.1931889869201808,0.1933383556454992,0.7189558228824882,0.1119492257322551,0.1120108690892346,0.4809454921489902,0.0991421039366038,0.586,False
UNI,3,1,h3->h1,0.05,456,700,3000,150,0.9911822222222224,0.8893924181650023,0.0947849033720051,0.1973830370974828,0.1994703641837529,0.7142354883512615,0.1321292640216789,0.1322003794914541,0.8170166095962625,0.1362148510304597,0.6073333333333333,False
UNI,3,1,h3->h1,0.1,42,1400,3000,300,0.9925204444444444,0.917829123706298,0.0726699141347247,0.1567421752489719,0.1589586848824686,0.8498874699820601,0.0995903526651341,0.0996476155623412,0.5752629348798518,0.0893181790856929,0.5783333333333334,False
UNI,3,1,h3->h1,0.1,123,1400,3000,300,0.9940106666666668,0.9263055639299234,0.0673734826558546,0.1591582862463487,0.1567774617079148,0.8561212061865342,0.0911074726573468,0.0911780377855375,0.8296587118499997,0.0900611496676098,0.57,False
UNI,3,1,h3->h1,0.1,456,1400,3000,300,0.99202,0.9011138038851289,0.0822547118428696,0.1731471360685757,0.1729019876617358,0.8015008972447507,0.116250318703887,0.1162925619342579,0.8275496008381822,0.1172770784948496,0.5946666666666667,False
UNI,3,1,h3->h1,0.25,42,3500,3000,750,0.9935608888888888,0.9297060463065324,0.0596022658177843,0.1267766566860603,0.1280500551524742,0.9775940364392026,0.0838630835960562,0.0838866949791969,1.0423237590870271,0.0858757482617446,0.5646666666666667,False
UNI,3,1,h3->h1,0.25,123,3500,3000,750,0.9940742222222222,0.9350996922253444,0.0573066629218135,0.1247613749819575,0.1262959732785606,1.0182988624959974,0.081888057893016,0.0819508594331891,1.075093988268404,0.0837179340559882,0.56,False
UNI,3,1,h3->h1,0.25,456,3500,3000,750,0.9938902222222222,0.9290114871914844,0.0614301375265,0.1334928996010404,0.1335823042928455,0.9764553292417256,0.088870352074834,0.0889196290182683,0.8675072401752812,0.0849185558963672,0.5673333333333334,False
UNI,3,1,h3->h1,0.5,42,7000,3000,1500,0.9935466666666666,0.943198802853514,0.0486548167608726,0.0951810965736131,0.0949163381137119,1.1079391824628873,0.0660144814668624,0.0661660496183475,1.154934835717527,0.0671794494026121,0.5486666666666666,False
UNI,3,1,h3->h1,0.5,123,7000,3000,1500,0.9942835555555556,0.94822849603781,0.0463945583063587,0.0961670769595595,0.0956096540118329,1.123239683840262,0.0647429817001508,0.0647697245342121,1.2363353635271337,0.0676674298137421,0.545,False
UNI,3,1,h3->h1,0.5,456,7000,3000,1500,0.9942657777777776,0.941838673404764,0.0516154783088766,0.1080783382677937,0.1097094255631994,1.094486401804892,0.0746302443356526,0.0747455763698758,0.8525623742125888,0.0670892930081865,0.5526666666666666,False
UNI,3,1,h3->h1,1.0,42,14000,3000,3000,0.9945293333333334,0.9495675444771396,0.044578651102203,0.0846580709668945,0.0846614827324375,1.226389072385748,0.0648696563511132,0.0649838177259191,1.226389072385748,0.0648696563511132,0.5443333333333333,False
UNI,3,1,h3->h1,1.0,123,14000,3000,3000,0.9945293333333334,0.9495675444771396,0.044578651102203,0.0846580709668945,0.0846614827324375,1.226389072385748,0.0648696563511132,0.0649838177259191,1.226389072385748,0.0648696563511132,0.5443333333333333,False
UNI,3,1,h3->h1,1.0,456,14000,3000,3000,0.9945293333333334,0.9495675444771396,0.044578651102203,0.0846580709668945,0.0846614827324375,1.226389072385748,0.0648696563511132,0.0649838177259191,1.226389072385748,0.0648696563511132,0.5443333333333333,False
UNI,3,2,h3->h2,0.01,42,140,3000,30,0.9809702222222224,0.91406993006993,0.1352857630326085,0.2849330713537877,0.2896701667741723,0.4309946915219445,0.097126517996756,0.0977217384285023,0.1000052749944835,0.0853814308340877,0.5833333333333334,False
UNI,3,2,h3->h2,0.01,123,140,3000,30,0.9905586666666666,0.9300000636363056,0.12981194937535,0.3070312152270287,0.2985980294467773,0.3887624416893264,0.0862329191318228,0.0868828459262755,0.1000063738415107,0.0706553041906458,0.569,False
UNI,3,2,h3->h2,0.01,456,140,3000,30,0.9872746666666666,0.8796384284294934,0.1372238584390873,0.302186963007433,0.2949113476379981,0.427183228053773,0.1549378866129434,0.1549378866129434,0.1000049818481769,0.1227667508558163,0.6186666666666667,False
UNI,3,2,h3->h2,0.05,42,700,3000,150,0.9905257777777776,0.9089344898466436,0.0896214130411739,0.2165058241108464,0.2115099865095254,0.7347862436148038,0.1132104433044577,0.1132104433044577,0.6532980915212756,0.1096929101839147,0.5896666666666667,False
UNI,3,2,h3->h2,0.05,123,700,3000,150,0.9929084444444444,0.9266160470041532,0.0834253928553155,0.2143976723727431,0.2105460765266331,0.7189558228824882,0.0965076104669249,0.0965412334740365,0.4809454921489902,0.085256104947238,0.5723333333333334,False
UNI,3,2,h3->h2,0.05,456,700,3000,150,0.9899684444444444,0.906530702086674,0.0912467075463227,0.2164944012381222,0.2112924470109404,0.7142354883512615,0.117395444054033,0.117395444054033,0.8170166095962625,0.1208725113346377,0.5926666666666667,False
UNI,3,2,h3->h2,0.1,42,1400,3000,300,0.9923804444444444,0.9208517956581171,0.0744470449263093,0.186164683118138,0.1824484647931561,0.8498874699820601,0.1002989391134182,0.1002989391134182,0.5752629348798518,0.0884970351641118,0.578,False
UNI,3,2,h3->h2,0.1,123,1400,3000,300,0.9930555555555556,0.9337170750170952,0.0696534908763106,0.1803829989908681,0.1764213545724501,0.8561212061865342,0.0892283373552726,0.0894233792298,0.8296587118499997,0.0882632107357421,0.5653333333333334,False
UNI,3,2,h3->h2,0.1,456,1400,3000,300,0.991652,0.9126774439120504,0.0842160113857985,0.195936512138288,0.1937589663148487,0.8015008972447507,0.1183196498482812,0.1184085205769404,0.8275496008381822,0.1194284831353206,0.5866666666666667,False
UNI,3,2,h3->h2,0.25,42,3500,3000,750,0.9937364444444444,0.92729323665158,0.0638944260354759,0.1506670926689875,0.1501790758179165,0.9775940364392026,0.095772641313098,0.0959486439780193,1.0423237590870271,0.0981203974391655,0.5716666666666667,False
UNI,3,2,h3->h2,0.25,123,3500,3000,750,0.994084,0.9323660714285714,0.0629802576818431,0.1524114320896677,0.1537322078439327,1.0182988624959974,0.0957977152748536,0.0967757579549507,1.075093988268404,0.097817296990744,0.5666666666666667,False
UNI,3,2,h3->h2,0.25,456,3500,3000,750,0.9931684444444444,0.9276317582221714,0.0646834696791629,0.1524683054814299,0.1525974904912073,0.9764553292417256,0.0962188469450945,0.0965066589735138,0.8675072401752812,0.0920578227673702,0.5713333333333334,False
UNI,3,2,h3->h2,0.5,42,7000,3000,1500,0.9939035555555557,0.935742255045237,0.056442347556836,0.1278292216411563,0.12733351562418,1.1079391824628873,0.0891409803673666,0.0892760847097879,1.154934835717527,0.0906872455817178,0.5633333333333334,False
UNI,3,2,h3->h2,0.5,123,7000,3000,1500,0.9940168888888888,0.935742255045237,0.0558444905183677,0.1308278349416341,0.1310117959836505,1.123239683840262,0.0890979326536844,0.0897223368766968,1.2363353635271337,0.0926267978193756,0.5633333333333334,False
UNI,3,2,h3->h2,0.5,456,7000,3000,1500,0.9934337777777776,0.9303382035562346,0.0587585683998945,0.1343679048510145,0.1323149882821763,1.094486401804892,0.0932137975803012,0.0937310040496179,0.8525623742125888,0.0846532205519385,0.5686666666666667,False
UNI,3,2,h3->h2,1.0,42,14000,3000,3000,0.9940733333333333,0.9266160470041532,0.0623556189565435,0.1310348450203187,0.1330669647606374,1.226389072385748,0.1051072366945912,0.1052573623752748,1.226389072385748,0.1051072366945912,0.5723333333333334,False
UNI,3,2,h3->h2,1.0,123,14000,3000,3000,0.9940733333333333,0.9266160470041532,0.0623556189565435,0.1310348450203187,0.1330669647606374,1.226389072385748,0.1051072366945912,0.1052573623752748,1.226389072385748,0.1051072366945912,0.5723333333333334,False
UNI,3,2,h3->h2,1.0,456,14000,3000,3000,0.9940733333333333,0.9266160470041532,0.0623556189565435,0.1310348450203187,0.1330669647606374,1.226389072385748,0.1051072366945912,0.1052573623752748,1.226389072385748,0.1051072366945912,0.5723333333333334,False
UNI,3,4,h3->h4,0.01,42,140,3000,30,0.9816333333333332,0.7715771287489948,0.1625286358329956,0.3133301814737863,0.3096399408543763,0.4309946915219445,0.2107313788047616,0.2107313788047616,0.1000052749944835,0.2174777688649752,0.717,False
UNI,3,4,h3->h4,0.01,123,140,3000,30,0.9851577777777778,0.7318156295290199,0.1660420241792169,0.3140456295007913,0.3202332276145478,0.3887624416893264,0.2381323525760772,0.2381323525760772,0.1000063738415107,0.2491540768492149,0.7506666666666667,False
UNI,3,4,h3->h4,0.01,456,140,3000,30,0.9852302222222225,0.5748639635346598,0.1834383370048238,0.3320796313106295,0.3303912481939504,0.427183228053773,0.3300487751040209,0.330048775104021,0.1000049818481769,0.3660621557751763,0.8676666666666667,False
UNI,3,4,h3->h4,0.05,42,700,3000,150,0.989804,0.7501636169533041,0.1400831968548264,0.2709585483189975,0.2680206593210308,0.7347862436148038,0.2318971992567433,0.2318971992567433,0.6532980915212756,0.2335273565409278,0.7353333333333333,False
UNI,3,4,h3->h4,0.05,123,700,3000,150,0.9888,0.70543313812377,0.1512546002427257,0.2739894255478349,0.2739700958167654,0.7189558228824882,0.2579508093313042,0.2579508093313041,0.4809454921489902,0.2652043772414581,0.7726666666666666,False
UNI,3,4,h3->h4,0.05,456,700,3000,150,0.988828888888889,0.6751395517413044,0.157628911985753,0.2783363925211594,0.2817038793158404,0.7142354883512615,0.27182723070562,0.27182723070562,0.8170166095962625,0.2670312766806888,0.7963333333333333,False
UNI,3,4,h3->h4,0.1,42,1400,3000,300,0.9910337777777778,0.7796143250688705,0.1314026410322856,0.247257738793492,0.2459061206336604,0.8498874699820601,0.2205521355315377,0.2205521355315376,0.5752629348798518,0.2197600078039469,0.71,False
UNI,3,4,h3->h4,0.1,123,1400,3000,300,0.9898631111111112,0.7414408662274073,0.1404360388639275,0.2544750817088185,0.2563681633110344,0.8561212061865342,0.2372333382883941,0.2372609943052998,0.8296587118499997,0.2377027919765073,0.7426666666666667,False
UNI,3,4,h3->h4,0.1,456,1400,3000,300,0.989896,0.6712066350354594,0.1598722868938074,0.2693332091770886,0.2739244623942039,0.8015008972447507,0.2770405246314744,0.2770405246314744,0.8275496008381822,0.2760830877197816,0.7993333333333333,False
UNI,3,4,h3->h4,0.25,42,3500,3000,750,0.9905395555555556,0.7317198253593318,0.146275101789837,0.2441945060765357,0.2445416663444077,0.9775940364392026,0.2466717888605799,0.2469880296408937,1.0423237590870271,0.2459101118116508,0.7513333333333333,False
UNI,3,4,h3->h4,0.25,123,3500,3000,750,0.9911142222222222,0.7386455313527842,0.1431309131678402,0.243759375136385,0.2453668066585843,1.0182988624959974,0.2408534631987741,0.2412859746814908,1.075093988268404,0.2401973213772252,0.745,False
UNI,3,4,h3->h4,0.25,456,3500,3000,750,0.9900231111111112,0.7122009569377991,0.1530524346486812,0.2495589149286856,0.2508243049300457,0.9764553292417256,0.2559899759049788,0.256335969896387,0.8675072401752812,0.2577937164448832,0.7666666666666667,False
UNI,3,4,h3->h4,0.5,42,7000,3000,1500,0.9889782222222222,0.700520156797543,0.1635517588749296,0.2502023896295891,0.2515845400900711,1.1079391824628873,0.264439522018269,0.2645074419476144,1.154934835717527,0.2636137707221632,0.776,False
UNI,3,4,h3->h4,0.5,123,7000,3000,1500,0.9903391111111112,0.7323142235234298,0.1478605306152178,0.2373107440221757,0.2378843369533243,1.123239683840262,0.2427963475228931,0.2427963475228932,1.2363353635271337,0.241603639672798,0.7496666666666667,False
UNI,3,4,h3->h4,0.5,456,7000,3000,1500,0.9879555555555556,0.683935292934517,0.1730896116305854,0.2588732829456401,0.2594324888397804,1.094486401804892,0.2769728540283317,0.2769728540283316,0.8525623742125888,0.2815035434824813,0.789,False
UNI,3,4,h3->h4,1.0,42,14000,3000,3000,0.9875822222222224,0.6427510398098634,0.1975613198557131,0.279004297732887,0.2804106837652188,1.226389072385748,0.2996394318897382,0.2996394318897382,1.226389072385748,0.2996394318897382,0.82,False
UNI,3,4,h3->h4,1.0,123,14000,3000,3000,0.9875822222222224,0.6427510398098634,0.1975613198557131,0.279004297732887,0.2804106837652188,1.226389072385748,0.2996394318897382,0.2996394318897382,1.226389072385748,0.2996394318897382,0.82,False
UNI,3,4,h3->h4,1.0,456,14000,3000,3000,0.9875822222222224,0.6427510398098634,0.1975613198557131,0.279004297732887,0.2804106837652188,1.226389072385748,0.2996394318897382,0.2996394318897382,1.226389072385748,0.2996394318897382,0.82,False
UNI,4,0,h4->h0,0.01,42,140,3000,30,0.9896937777777776,0.911334019972236,0.1322237999018915,0.2953636218334198,0.291065988399284,0.4362080244599856,0.1265426727899873,0.1266702809149001,0.1000041635488597,0.089388486672463,0.5866666666666667,False
UNI,4,0,h4->h0,0.01,123,140,3000,30,0.9920884444444444,0.8817234581807942,0.1308909178882088,0.2932179334363121,0.2902271996244521,0.4504769187282568,0.1524491747777049,0.1533394533917146,0.1000056842173232,0.1205626103329041,0.6166666666666667,False
UNI,4,0,h4->h0,0.01,456,140,3000,30,0.9881235555555554,0.882070676721709,0.1350980317000668,0.291052881045609,0.2856723596011459,0.4628640691301601,0.154656330647724,0.1547668773893251,0.1000052749944835,0.1191645273613777,0.6163333333333333,False
UNI,4,0,h4->h0,0.05,42,700,3000,150,0.9939893333333332,0.9418087187929748,0.0722407982622311,0.1888726253836144,0.1877189709631701,0.7610269613196602,0.0829813634499807,0.0835031797765226,0.7979267252198631,0.0845786216707902,0.5573333333333333,False
UNI,4,0,h4->h0,0.05,123,700,3000,150,0.9942884444444444,0.937765889104614,0.0725339647405578,0.1868880305941446,0.1872054237078576,0.7866315625107464,0.088576205003928,0.0893475334990674,0.1000063687564957,0.0623428889944248,0.5613333333333334,False
UNI,4,0,h4->h0,0.05,456,700,3000,150,0.9939786666666666,0.9384400988705542,0.0749942623380701,0.1906065981941697,0.1888835522090584,0.7656243345196658,0.0895535278681022,0.0897536417547507,0.579934199183578,0.0796978434302994,0.5606666666666666,False
UNI,4,0,h4->h0,0.1,42,1400,3000,300,0.9946702222222225,0.9448411363439078,0.057944611871539,0.1521092923029582,0.1511372994769453,0.9101054924114784,0.0737489333127646,0.0747523083460818,1.0256468745361371,0.0775134043600483,0.5536666666666666,False
UNI,4,0,h4->h0,0.1,123,1400,3000,300,0.9947395555555556,0.9448411363439078,0.0577829563159559,0.1476380026987833,0.1490586848606721,0.9422250239999004,0.0765686993390943,0.0767054919149823,0.7426570210376359,0.0693341759561163,0.5536666666666666,False
UNI,4,0,h4->h0,0.1,456,1400,3000,300,0.9940044444444444,0.9401249081385636,0.0633366664786986,0.1564371085361196,0.1545313538125158,0.9323360083829748,0.0851863199961633,0.0851863199961633,1.1626466935615043,0.0926211068945892,0.559,False
UNI,4,0,h4->h0,0.25,42,3500,3000,750,0.9949951111111112,0.948880579353434,0.0458062564604302,0.1139044373203973,0.1145554456377253,1.1318336446890855,0.0647177590905768,0.0654600588591388,1.320690453816063,0.069246786361025,0.5483333333333333,False
UNI,4,0,h4->h0,0.25,123,3500,3000,750,0.9956173333333332,0.9438321454872248,0.0508599444052756,0.1251766947971786,0.1243133321751936,1.165626002811759,0.0796230234825161,0.0801999585754105,0.836400229089158,0.0682073361128739,0.5546666666666666,False
UNI,4,0,h4->h0,0.25,456,3500,3000,750,0.9944684444444444,0.9391141442526428,0.0549915932659143,0.1244985316367533,0.1273786480338421,1.173278225783578,0.0846639364483208,0.0851526584150218,1.2923266022791826,0.0881986166522991,0.56,False
UNI,4,0,h4->h0,0.5,42,7000,3000,1500,0.9954893333333332,0.9458535881022284,0.0457670128775098,0.1042013008739252,0.1047776771565736,1.2832195980912748,0.0733595565513045,0.0734488528003319,1.3525198891926342,0.0752452235585235,0.552,False
UNI,4,0,h4->h0,0.5,123,7000,3000,1500,0.9956453333333334,0.9438321454872248,0.0474438747744558,0.1085936575396186,0.1088853204550582,1.3009437595851576,0.0777626587265323,0.0782000427848525,1.2506323063063316,0.0762687942456444,0.5546666666666666,False
UNI,4,0,h4->h0,0.5,456,7000,3000,1500,0.9956733333333332,0.947530192697874,0.0443782126712029,0.1017548616657744,0.1016579895778338,1.2968259171745016,0.0709392645296256,0.0714071246894124,1.3795097919530623,0.0730661298235324,0.551,False
UNI,4,0,h4->h0,1.0,42,14000,3000,3000,0.9961253333333332,0.9451888999946972,0.043746597377234,0.0948592297125554,0.0953693969536166,1.3995019162145288,0.0732460445109319,0.0739452999492748,1.3995019162145288,0.0732460445109319,0.5513333333333333,False
UNI,4,0,h4->h0,1.0,123,14000,3000,3000,0.9961253333333332,0.9451888999946972,0.043746597377234,0.0948592297125554,0.0953693969536166,1.3995019162145288,0.0732460445109319,0.0739452999492748,1.3995019162145288,0.0732460445109319,0.5513333333333333,False
UNI,4,0,h4->h0,1.0,456,14000,3000,3000,0.9961253333333332,0.9451888999946972,0.043746597377234,0.0948592297125554,0.0953693969536166,1.3995019162145288,0.0732460445109319,0.0739452999492748,1.3995019162145288,0.0732460445109319,0.5513333333333333,False
UNI,4,1,h4->h1,0.01,42,140,3000,30,0.9931226666666666,0.7603541979010495,0.1650852438366408,0.3478572697930981,0.346565107125235,0.4362080244599856,0.2299682856261751,0.2317596019702229,0.1000041635488597,0.2317801206341273,0.7266666666666667,False
UNI,4,1,h4->h1,0.01,123,140,3000,30,0.9916711111111112,0.6150829670254409,0.1749775895815334,0.3465351092124722,0.3421304388814631,0.4504769187282568,0.299306314296023,0.2996091587846902,0.1000056842173232,0.3351986273685555,0.8403333333333334,False
UNI,4,1,h4->h1,0.01,456,140,3000,30,0.9867373333333332,0.5933183140030246,0.1834995214863937,0.3364126126072609,0.3407893300989381,0.4628640691301601,0.3125560914141076,0.3127682894169918,0.1000052749944835,0.3513835739054726,0.8553333333333333,False
UNI,4,1,h4->h1,0.05,42,700,3000,150,0.9934502222222222,0.8040497536222284,0.1262678322156713,0.2672338471398147,0.265761724411449,0.7610269613196602,0.200037182268793,0.2002189898369178,0.7979267252198631,0.1998965424147745,0.6883333333333334,False
UNI,4,1,h4->h1,0.05,123,700,3000,150,0.9937151111111112,0.7723457560901007,0.1319289238606191,0.26928987909422,0.2694449600895461,0.7866315625107464,0.2172631616816042,0.2173598168936928,0.1000063687564957,0.2166182970678594,0.7163333333333334,False
UNI,4,1,h4->h1,0.05,456,700,3000,150,0.993736,0.758404130925971,0.1372330251992489,0.2742871258933833,0.2762235354401087,0.7656243345196658,0.2287447112380302,0.2288848855807759,0.579934199183578,0.2306596103406502,0.7283333333333334,False
UNI,4,1,h4->h1,0.1,42,1400,3000,300,0.9940724444444444,0.8497833439817224,0.1080094273310725,0.2328674802988486,0.231324796010964,0.9101054924114784,0.173264745559232,0.1740252410549155,1.0256468745361371,0.1744310123836361,0.6463333333333333,False
UNI,4,1,h4->h1,0.1,123,1400,3000,300,0.9941155555555556,0.8033072724111314,0.1193342001106876,0.2397651765316898,0.2404848709119526,0.9422250239999004,0.1982160672162872,0.1989351658293572,0.7426570210376359,0.1966233407277822,0.689,False
UNI,4,1,h4->h1,0.1,456,1400,3000,300,0.9932964444444444,0.7619110048151568,0.1346801558250462,0.2551697738933299,0.2566091308748451,0.9323360083829748,0.226944144654007,0.2276629897405475,1.1626466935615043,0.2237470035565155,0.7253333333333334,False
UNI,4,1,h4->h1,0.25,42,3500,3000,750,0.9938871111111112,0.8955802839407866,0.0855418455826571,0.1844333505883331,0.1827633769858416,1.1318336446890855,0.1391591349929279,0.1403539885138002,1.320690453816063,0.1425282191076293,0.602,False
UNI,4,1,h4->h1,0.25,123,3500,3000,750,0.9947284444444444,0.848716062765116,0.1022533469983278,0.2019109046476599,0.2059901883461039,1.165626002811759,0.173776701736428,0.1744013267211922,0.836400229089158,0.1669641086157477,0.6473333333333333,False
UNI,4,1,h4->h1,0.25,456,3500,3000,750,0.9935813333333334,0.8318661860299634,0.109179096302131,0.2119948160196285,0.212520681983178,1.173278225783578,0.1845153168057852,0.1852468553971612,1.2923266022791826,0.1850224348753741,0.663,False
UNI,4,1,h4->h1,0.5,42,7000,3000,1500,0.9946337777777776,0.9051858201023096,0.0777384198801598,0.1612052244322798,0.1635909190243621,1.2832195980912748,0.1328946308256189,0.1332166492207006,1.3525198891926342,0.1343893676114134,0.5926666666666667,False
UNI,4,1,h4->h1,0.5,123,7000,3000,1500,0.9946035555555556,0.8820891637914403,0.0892813627495639,0.1769829733353096,0.1785468009481468,1.3009437595851576,0.1537152436382593,0.1549459701903308,1.2506323063063316,0.1527314622538356,0.6156666666666667,False
UNI,4,1,h4->h1,0.5,456,7000,3000,1500,0.994088,0.9000465664088482,0.0795726771998822,0.1627503723984371,0.1640460414541532,1.2968259171745016,0.1355684573829133,0.1364274149788222,1.3795097919530623,0.1371373376614081,0.5976666666666667,False
UNI,4,1,h4->h1,1.0,42,14000,3000,3000,0.9944955555555556,0.9140602759739388,0.0710467627263313,0.1441316817171812,0.1422081670652128,1.3995019162145288,0.1223698450240861,0.1230106778282544,1.3995019162145288,0.1223698450240861,0.584,False
UNI,4,1,h4->h1,1.0,123,14000,3000,3000,0.9944955555555556,0.9140602759739388,0.0710467627263313,0.1441316817171812,0.1422081670652128,1.3995019162145288,0.1223698450240861,0.1230106778282544,1.3995019162145288,0.1223698450240861,0.584,False
UNI,4,1,h4->h1,1.0,456,14000,3000,3000,0.9944955555555556,0.9140602759739388,0.0710467627263313,0.1441316817171812,0.1422081670652128,1.3995019162145288,0.1223698450240861,0.1230106778282544,1.3995019162145288,0.1223698450240861,0.584,False
UNI,4,2,h4->h2,0.01,42,140,3000,30,0.9956457777777776,0.920512254360786,0.1367186735601373,0.3244189521678512,0.3182573450025717,0.4362080244599856,0.1283401556437882,0.1323449474105361,0.1000041635488597,0.0861605643393436,0.5783333333333334,False
UNI,4,2,h4->h2,0.01,123,140,3000,30,0.9944324444444445,0.895909957509479,0.1310264538900822,0.3100720211666794,0.3035651031851155,0.4504769187282568,0.135093659604194,0.135805078472479,0.1000056842173232,0.1060074252995371,0.6023333333333334,False
UNI,4,2,h4->h2,0.01,456,140,3000,30,0.9918657777777776,0.8726664547451162,0.1384361523245331,0.3111202696843865,0.3058110914194412,0.4628640691301601,0.1536744191998161,0.1539681828034852,0.1000052749944835,0.1309118164489743,0.6253333333333333,False
