model,src,tgt,pair,fraction,seed,C,n_train,auroc,f1_macro,brier,ece_fixed,temperature_src,ece_scaled_fixed,degeneracy_share
VIRCHOW2,BRACS,CRC,BRACS->CRC,0.1,456,1.0,364,0.592074998422875,0.4637679481210132,0.1323342180634593,0.1218349876701653,1.3794083327145832,0.0542384696684878,0.9997333333333334
VIRCHOW2,BRACS,CRC,BRACS->CRC,0.1,456,10.0,364,0.6466014272396342,0.4810894326898536,0.1192127211328731,0.0356804967842441,2.086953474031544,0.0337100580779002,0.9953333333333332
VIRCHOW2,BRACS,CRC,BRACS->CRC,0.1,456,100.0,364,0.6843800307364122,0.4831562929972131,0.1290825013623088,0.0930186291867708,3.8673004387353194,0.0357665577145044,0.9806666666666668
VIRCHOW2,BRACS,CRC,BRACS->CRC,1.0,42,0.01,3657,0.523895924942873,0.4618254879448909,0.1592113149358472,0.1923104223275964,0.923649043180066,0.0439857721821117,1.0
VIRCHOW2,BRACS,CRC,BRACS->CRC,1.0,42,0.1,3657,0.7155902740458978,0.472851044884953,0.1329706795141161,0.1399570796924653,1.345635201585159,0.0614122583988909,0.9983333333333332
VIRCHOW2,BRACS,CRC,BRACS->CRC,1.0,42,1.0,3657,0.7456394321532545,0.5999319033026899,0.12807892004353,0.1377773467803033,1.6015580322540055,0.1018906252986202,0.9218666666666666
VIRCHOW2,BRACS,CRC,BRACS->CRC,1.0,42,10.0,3657,0.7170709825955505,0.6025484814825144,0.1627126685384939,0.1655211666988909,1.9944179478379973,0.1652592633885022,0.7738
VIRCHOW2,BRACS,CRC,BRACS->CRC,1.0,42,100.0,3657,0.6567992191479319,0.5626742205634447,0.2335661642892837,0.2119682026459073,3.715298150917755,0.2023688673514466,0.7230666666666666
VIRCHOW2,BRACS,CRC,BRACS->CRC,1.0,123,0.01,3657,0.523895924942873,0.4618254879448909,0.1592113149358472,0.1923104223275964,0.923649043180066,0.0439857721821117,1.0
VIRCHOW2,BRACS,CRC,BRACS->CRC,1.0,123,0.1,3657,0.7155902740458978,0.472851044884953,0.1329706795141161,0.1399570796924653,1.345635201585159,0.0614122583988909,0.9983333333333332
VIRCHOW2,BRACS,CRC,BRACS->CRC,1.0,123,1.0,3657,0.7456394321532545,0.5999319033026899,0.12807892004353,0.1377773467803033,1.6015580322540055,0.1018906252986202,0.9218666666666666
VIRCHOW2,BRACS,CRC,BRACS->CRC,1.0,123,10.0,3657,0.7170709825955505,0.6025484814825144,0.1627126685384939,0.1655211666988909,1.9944179478379973,0.1652592633885022,0.7738
VIRCHOW2,BRACS,CRC,BRACS->CRC,1.0,123,100.0,3657,0.6567992191479319,0.5626742205634447,0.2335661642892837,0.2119682026459073,3.715298150917755,0.2023688673514466,0.7230666666666666
VIRCHOW2,BRACS,CRC,BRACS->CRC,1.0,456,0.01,3657,0.523895924942873,0.4618254879448909,0.1592113149358472,0.1923104223275964,0.923649043180066,0.0439857721821117,1.0
VIRCHOW2,BRACS,CRC,BRACS->CRC,1.0,456,0.1,3657,0.7155902740458978,0.472851044884953,0.1329706795141161,0.1399570796924653,1.345635201585159,0.0614122583988909,0.9983333333333332
VIRCHOW2,BRACS,CRC,BRACS->CRC,1.0,456,1.0,3657,0.7456394321532545,0.5999319033026899,0.12807892004353,0.1377773467803033,1.6015580322540055,0.1018906252986202,0.9218666666666666
VIRCHOW2,BRACS,CRC,BRACS->CRC,1.0,456,10.0,3657,0.7170709825955505,0.6025484814825144,0.1627126685384939,0.1655211666988909,1.9944179478379973,0.1652592633885022,0.7738
VIRCHOW2,BRACS,CRC,BRACS->CRC,1.0,456,100.0,3657,0.6567992191479319,0.5626742205634447,0.2335661642892837,0.2119682026459073,3.715298150917755,0.2023688673514466,0.7230666666666666
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.01,42,0.01,699,0.5867374727668845,0.4171779141104294,0.2216682211215546,0.1383221348911879,1.7896474029917218,0.1623177512001808,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.01,42,0.1,699,0.6057098765432098,0.4171779141104294,0.2218447485926913,0.1494043076781893,1.1875581352503966,0.2399694285237591,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.01,42,1.0,699,0.6460451464536432,0.4171779141104294,0.238402447515108,0.2053047860605841,0.8308517119763623,0.2797371096210962,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.01,42,10.0,699,0.6634592108448318,0.4171779141104294,0.2561182920389087,0.2448570131132931,1.1832888397784675,0.277275018192234,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.01,42,100.0,699,0.6688453159041393,0.4171779141104294,0.2692225989390369,0.2643560791229984,1.7786797924092947,0.2698799516859927,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.01,123,0.01,699,0.5840141612200436,0.4171779141104294,0.221962640333756,0.1401484228292857,1.795590169507868,0.1619986156224164,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.01,123,0.1,699,0.5987049140643912,0.4171779141104294,0.2237264154787098,0.1528827843881819,1.2165926962204776,0.2396503121686005,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.01,123,1.0,699,0.6281620672960542,0.4171779141104294,0.2478925997077042,0.2213746753569334,0.8382766880670149,0.2818511887047235,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.01,123,10.0,699,0.630234809973372,0.4171779141104294,0.2723959682001044,0.2668689363778404,1.2065913467324767,0.2823669792380606,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.01,123,100.0,699,0.5997185911401598,0.4171779141104294,0.2820817515672058,0.2809187873647431,1.7707937124808713,0.2825430591272244,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.01,456,0.01,699,0.5862079399661099,0.4171779141104294,0.2217112188911937,0.1384086504276232,1.790497415995096,0.162301357842478,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.01,456,0.1,699,0.6016854272573227,0.4171779141104294,0.2222000000639233,0.1510311420182269,1.1891409577308163,0.2401215477957521,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.01,456,1.0,699,0.6315662067296054,0.4171779141104294,0.2397717873726298,0.2059578900833847,0.8529312649775284,0.2793032577155088,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.01,456,10.0,699,0.6532014040183975,0.4171779141104294,0.2567142707788303,0.2432536346154598,1.1678454114848222,0.2772265772151845,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.01,456,100.0,699,0.6649419026870007,0.4171779141104294,0.2696808202402981,0.2654067557590099,1.830206766848208,0.2698691056253344,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.1,42,0.01,6999,0.5952402565964658,0.4171779141104294,0.2220297603685412,0.1492029610479563,1.1883935645906485,0.2392381608542735,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.1,42,0.1,6999,0.6295539820866618,0.4171779141104294,0.2395703149039299,0.2043817330461145,0.8341046764780112,0.2797201581880439,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.1,42,1.0,6999,0.6540940450254176,0.4171779141104294,0.2570072112518409,0.2431854376032207,1.1094418655939744,0.2789047780151074,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.1,42,10.0,6999,0.6648511256354395,0.4171779141104294,0.2642219807711532,0.2575249377186419,1.4573589236305555,0.2750200514542498,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.1,42,100.0,6999,0.6551228516097796,0.4338173907214547,0.2707815915411081,0.2661616137234509,2.030327744701636,0.2654331697350582,0.987719298245614
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.1,123,0.01,6999,0.5928800532558702,0.4171779141104294,0.2220965029505416,0.1498289404678076,1.1791455627651737,0.2400798088165951,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.1,123,0.1,6999,0.6261044541273301,0.4171779141104294,0.2406424067194914,0.2059236411026128,0.8323197350228287,0.2799765837229111,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.1,123,1.0,6999,0.6417029774872911,0.4171779141104294,0.2619330368228086,0.2494545884184588,1.1204474962824298,0.2802116658972699,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.1,123,10.0,6999,0.6268004115226338,0.4171779141104294,0.2758493940604191,0.2719400757369892,1.4771314669773363,0.281289493341096,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.1,123,100.0,6999,0.60129206003389,0.4171779141104294,0.2828142574288436,0.2830088280693437,2.031249052380113,0.2828081059673534,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.1,456,0.01,6999,0.5958756959573954,0.4171779141104294,0.2223898510967316,0.1496815559508284,1.1827500672278493,0.240578041659333,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.1,456,0.1,6999,0.632579883805374,0.4171779141104294,0.2414247155539103,0.2086864725279403,0.8394633646073784,0.2802002702730863,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.1,456,1.0,6999,0.6626119583635923,0.4171779141104294,0.259800062053069,0.2479481627221049,1.1095036924515174,0.2801019816427311,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.1,456,10.0,6999,0.664382110869039,0.4171779141104294,0.2707835697976972,0.26659251160181,1.4626973039787754,0.2793941253654658,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,0.1,456,100.0,6999,0.6417786250302591,0.415983606557377,0.2812708809872262,0.2831346725745065,1.996960367857432,0.2831754759782484,0.9964912280701754
VIRCHOW2,CRC,BRACS,CRC->BRACS,1.0,42,0.01,70000,0.6283587509077705,0.4171779141104294,0.2413592378899453,0.208035968784264,0.8462136897880517,0.2798903081679252,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,1.0,42,0.1,70000,0.6472706366497216,0.4171779141104294,0.26118200487172,0.249052634882628,1.131511775931597,0.2799611331029378,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,1.0,42,1.0,70000,0.6347282740256596,0.4171779141104294,0.2729244367030246,0.2676149925919616,1.4760605612318067,0.2793944200000088,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,1.0,42,10.0,70000,0.6212932703945776,0.4165813715455476,0.278587701409851,0.2769548426640477,1.6582112777065428,0.2806485297512852,0.9982456140350876
VIRCHOW2,CRC,BRACS,CRC->BRACS,1.0,42,100.0,70000,0.5981602517550231,0.415983606557377,0.2851552920957104,0.2851838476651642,2.158611981565832,0.284428406958105,0.9964912280701754
VIRCHOW2,CRC,BRACS,CRC->BRACS,1.0,123,0.01,70000,0.6283587509077705,0.4171779141104294,0.2413592378899453,0.208035968784264,0.8462136897880517,0.2798903081679252,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,1.0,123,0.1,70000,0.6472706366497216,0.4171779141104294,0.26118200487172,0.249052634882628,1.131511775931597,0.2799611331029378,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,1.0,123,1.0,70000,0.6347282740256596,0.4171779141104294,0.2729244367030246,0.2676149925919616,1.4760605612318067,0.2793944200000088,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,1.0,123,10.0,70000,0.6212932703945776,0.4165813715455476,0.278587701409851,0.2769548426640477,1.6582112777065428,0.2806485297512852,0.9982456140350876
VIRCHOW2,CRC,BRACS,CRC->BRACS,1.0,123,100.0,70000,0.5981602517550231,0.415983606557377,0.2851552920957104,0.2851838476651642,2.158611981565832,0.284428406958105,0.9964912280701754
VIRCHOW2,CRC,BRACS,CRC->BRACS,1.0,456,0.01,70000,0.6283587509077705,0.4171779141104294,0.2413592378899453,0.208035968784264,0.8462136897880517,0.2798903081679252,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,1.0,456,0.1,70000,0.6472706366497216,0.4171779141104294,0.26118200487172,0.249052634882628,1.131511775931597,0.2799611331029378,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,1.0,456,1.0,70000,0.6347282740256596,0.4171779141104294,0.2729244367030246,0.2676149925919616,1.4760605612318067,0.2793944200000088,1.0
VIRCHOW2,CRC,BRACS,CRC->BRACS,1.0,456,10.0,70000,0.6212932703945776,0.4165813715455476,0.278587701409851,0.2769548426640477,1.6582112777065428,0.2806485297512852,0.9982456140350876
VIRCHOW2,CRC,BRACS,CRC->BRACS,1.0,456,100.0,70000,0.5981602517550231,0.415983606557377,0.2851552920957104,0.2851838476651642,2.158611981565832,0.284428406958105,0.9964912280701754
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.01,42,0.01,18,0.3758877270612815,0.3334282633902236,0.2993629390657032,0.2221038094497552,2.5180939051388536,0.180986695517287,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.01,42,0.1,18,0.3743362029734028,0.3334282633902236,0.2997415359446702,0.2223165347303801,2.490424931349133,0.1830009743367203,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.01,42,1.0,18,0.3713490672264408,0.3334282633902236,0.3031487553524321,0.2252815925037981,2.3101335274862262,0.1985757896752887,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.01,42,10.0,18,0.4135580482495739,0.3334282633902236,0.3042961592960004,0.2187630356038921,1.9940132973201157,0.2193224109072756,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.01,42,100.0,18,0.5017459190843628,0.472504154333187,0.2782191907054203,0.1249685962811137,2.6321346109881247,0.0977083931401282,0.821319580078125
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.01,123,0.01,18,0.7234626689913525,0.3334282633902236,0.2993053598817233,0.2222308933631757,2.517418580161605,0.1811402473075244,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.01,123,0.1,18,0.7238508852895102,0.3334282633902236,0.2993228978630167,0.2238674167228828,2.488227211483103,0.1844947508031552,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.01,123,1.0,18,0.7376433318276824,0.3334282633902236,0.3002489631876039,0.2380168089974576,2.3142148654723003,0.2195067666511233,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.01,123,10.0,18,0.7806127229706326,0.3334282633902236,0.3271924644423955,0.313943629920339,2.4061317337633232,0.2746052832994631,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.01,123,100.0,18,0.793319366397891,0.3337673931257743,0.3775856319327904,0.3944383279372435,3.691203972715922,0.2739940581228175,0.999847412109375
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.01,456,0.01,18,0.396748287382223,0.3334282633902236,0.2993497542123288,0.2219091828994503,2.515414411131723,0.1809949376158638,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.01,456,0.1,18,0.3951594321534491,0.3334282633902236,0.2999463421879248,0.221144712690663,2.475303661401804,0.1830051887045578,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.01,456,1.0,18,0.3838131755845457,0.3334282633902236,0.3103750099460673,0.228670247093802,2.361291674158494,0.1978616174866885,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.01,456,10.0,18,0.3463264292850905,0.3334282633902236,0.3902981012057089,0.3525158164017508,2.475496474321215,0.3082112444938004,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.01,456,100.0,18,0.3471642360502763,0.3334418457977146,0.4762390391861803,0.4664537201261038,3.5200285581016333,0.3894530372449863,0.999847412109375
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.1,42,0.01,184,0.5899909545092165,0.3334282633902236,0.2985447250485531,0.2211859048438649,2.40248283564452,0.1880541996652805,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.1,42,0.1,184,0.593971688690084,0.3334282633902236,0.3100998918372064,0.2500071803394387,2.0728341578644605,0.2427173542297409,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.1,42,1.0,184,0.6176742660479211,0.3334282633902236,0.3693450905773789,0.3520015480394522,1.4073695445189265,0.4219036909860486,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.1,42,10.0,184,0.5872651143967755,0.3334282633902236,0.4442432035289419,0.4442497095441226,1.5054333323237516,0.4757215384478037,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.1,42,100.0,184,0.5564800138306643,0.3334282633902236,0.4855222596189023,0.485845313866993,2.7332003387679165,0.4642204022904753,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.1,123,0.01,184,0.6074704407380953,0.3334282633902236,0.2986028702148367,0.2208709949757345,2.4105557988964006,0.1872042369702369,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.1,123,0.1,184,0.6095897326987121,0.3334282633902236,0.3113257663560643,0.2506102060719588,2.1061472887533936,0.2400726668536648,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.1,123,1.0,184,0.6216094808983228,0.3334282633902236,0.3901971766502912,0.3807008930394167,1.4124254876348945,0.4432650640307241,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.1,123,10.0,184,0.6608838714037453,0.3334282633902236,0.4766087529346248,0.4795158482880621,1.4548590537947992,0.4943726482298112,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.1,123,100.0,184,0.6771462193882642,0.3334282633902236,0.4949002423468933,0.4958924432196036,2.939058808785919,0.4824120955986914,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.1,456,0.01,184,0.4275705924293362,0.3334282633902236,0.2988785310388731,0.2208272549087706,2.4200478006696726,0.1865009810340602,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.1,456,0.1,184,0.4372823217020696,0.3334282633902236,0.3138410094116241,0.2508085377459415,2.1668561696654765,0.2345854289321545,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.1,456,1.0,184,0.4597347323857318,0.3334282633902236,0.3959639743663034,0.3784848634003,1.4842624189626217,0.4336741892414702,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.1,456,10.0,184,0.5063767649697568,0.3334282633902236,0.4668354121532597,0.4655211894338203,1.332788919092058,0.491391947130423,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,0.1,456,100.0,184,0.5819839407399785,0.3334282633902236,0.4925230227829537,0.4933290539545635,2.519839368266721,0.4853634270176573,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,1.0,42,0.01,1849,0.5975173833904854,0.3334282633902236,0.3086920195221676,0.2463179068100777,2.0832522833517517,0.2380766042443018,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,1.0,42,0.1,1849,0.6164493158683795,0.3334282633902236,0.3731117634683903,0.359473243169432,1.3566788387835866,0.4329673931095645,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,1.0,42,1.0,1849,0.6847770905274057,0.3334282633902236,0.4461163846043308,0.452751261716071,1.2128027347852128,0.4902114726581371,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,1.0,42,10.0,1849,0.7552564256175043,0.3334282633902236,0.4794665605985243,0.4857620675494168,1.638654743158546,0.4925363792614115,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,1.0,42,100.0,1849,0.7206236955171863,0.3413110700429727,0.4826135554088242,0.4870201904811166,2.338585856809115,0.4829120289769569,0.996063232421875
VIRCHOW2,MHIST,PCam,MHIST->PCam,1.0,123,0.01,1849,0.5975173833904854,0.3334282633902236,0.3086920195221676,0.2463179068100777,2.0832522833517517,0.2380766042443018,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,1.0,123,0.1,1849,0.6164493158683795,0.3334282633902236,0.3731117634683903,0.359473243169432,1.3566788387835866,0.4329673931095645,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,1.0,123,1.0,1849,0.6847770905274057,0.3334282633902236,0.4461163846043308,0.452751261716071,1.2128027347852128,0.4902114726581371,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,1.0,123,10.0,1849,0.7552564256175043,0.3334282633902236,0.4794665605985243,0.4857620675494168,1.638654743158546,0.4925363792614115,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,1.0,123,100.0,1849,0.7206236955171863,0.3413110700429727,0.4826135554088242,0.4870201904811166,2.338585856809115,0.4829120289769569,0.996063232421875
VIRCHOW2,MHIST,PCam,MHIST->PCam,1.0,456,0.01,1849,0.5975173833904854,0.3334282633902236,0.3086920195221676,0.2463179068100777,2.0832522833517517,0.2380766042443018,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,1.0,456,0.1,1849,0.6164493158683795,0.3334282633902236,0.3731117634683903,0.359473243169432,1.3566788387835866,0.4329673931095645,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,1.0,456,1.0,1849,0.6847770905274057,0.3334282633902236,0.4461163846043308,0.452751261716071,1.2128027347852128,0.4902114726581371,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,1.0,456,10.0,1849,0.7552564256175043,0.3334282633902236,0.4794665605985243,0.4857620675494168,1.638654743158546,0.4925363792614115,1.0
VIRCHOW2,MHIST,PCam,MHIST->PCam,1.0,456,100.0,1849,0.7206236955171863,0.3413110700429727,0.4826135554088242,0.4870201904811166,2.338585856809115,0.4829120289769569,0.996063232421875
VIRCHOW2,PCam,MHIST,PCam->MHIST,0.01,42,0.01,2620,0.5636412749864939,0.5328853848794936,0.246901998727642,0.1291286962931883,0.2421100752917785,0.1756027005418794,0.5117707267144319
VIRCHOW2,PCam,MHIST,PCam->MHIST,0.01,42,0.1,2620,0.5562668827660724,0.5012282981772135,0.2335664509825759,0.0555583069027076,0.682355866851973,0.1531354771407775,0.8311156601842374
VIRCHOW2,PCam,MHIST,PCam->MHIST,0.01,42,1.0,2620,0.5548262200612282,0.4314517509328039,0.2412050710158124,0.0999467448662053,1.3201162697103164,0.1679564317616519,0.9662231320368476
VIRCHOW2,PCam,MHIST,PCam->MHIST,0.01,42,10.0,2620,0.5656762110570863,0.4351531265515169,0.2598481429798032,0.1685440887974991,1.989402127643616,0.1686514907210062,0.9672466734902764
VIRCHOW2,PCam,MHIST,PCam->MHIST,0.01,42,100.0,2620,0.5664235548352241,0.4865139892201373,0.2739949657565337,0.2004325801418772,2.9617206699461054,0.137803202173224,0.8689866939611054
VIRCHOW2,PCam,MHIST,PCam->MHIST,0.01,123,0.01,2620,0.5658562938951919,0.5401746058709033,0.2457046769649453,0.1252506317222374,0.2450594490323038,0.1761621974248365,0.5465711361310133
VIRCHOW2,PCam,MHIST,PCam->MHIST,0.01,123,0.1,2620,0.5597604898253197,0.4716578014184397,0.2316566010072317,0.049395292519715,0.6884585157104717,0.1608996038368536,0.9078812691914022
VIRCHOW2,PCam,MHIST,PCam->MHIST,0.01,123,1.0,2620,0.5653250495227805,0.3918859970516478,0.2514950396916476,0.1435518319950416,1.3538951547034903,0.2191682195520743,0.9948822927328556
VIRCHOW2,PCam,MHIST,PCam->MHIST,0.01,123,10.0,2620,0.57182603997839,0.386691776522285,0.3164496206946197,0.2919897962786657,2.043090111122796,0.2887280217998023,0.9989764585465712
VIRCHOW2,PCam,MHIST,PCam->MHIST,0.01,123,100.0,2620,0.5448271204754187,0.386691776522285,0.3549236998701751,0.3516616409736726,2.955970555722275,0.3162824790081707,0.9989764585465712
VIRCHOW2,PCam,MHIST,PCam->MHIST,0.01,456,0.01,2620,0.5687826400144067,0.5458131357865637,0.2464673362400477,0.1283764582709449,0.23664098968558,0.1684838621299832,0.5240532241555783
VIRCHOW2,PCam,MHIST,PCam->MHIST,0.01,456,0.1,2620,0.5642940752746264,0.4926608508836711,0.2323419896962499,0.0530112139398085,0.7022110445828781,0.1330589318152583,0.8536335721596725
