probe,model,pair,fraction,seed,auroc,ece_fixed,ece_scaled_fixed,degeneracy_share
mlp,CONCH,PCam->MHIST,0.25,123,0.4909913560237708,0.2612388971601989,0.2541309447011537,0.7113613101330604
mlp,CONCH,PCam->MHIST,0.25,456,0.5773590851791824,0.165605159093194,0.1604770247194393,0.6038894575230297
mlp,CONCH,PCam->MHIST,0.5,42,0.495259319286872,0.2387689801663191,0.2315038194805536,0.8863868986693961
mlp,CONCH,PCam->MHIST,0.5,123,0.4839050963443184,0.2881561246611933,0.2742446579588167,0.872057318321392
mlp,CONCH,PCam->MHIST,0.5,456,0.5017468035296235,0.2754032910480226,0.2591304002804424,0.8485158648925282
mlp,CONCH,PCam->MHIST,1.0,42,0.5154060867999279,0.2153527068742527,0.2053634928522237,0.8014329580348004
mlp,CONCH,PCam->MHIST,1.0,123,0.4956780118854673,0.2242813147032517,0.2219516501944043,0.5383828045035824
mlp,CONCH,PCam->MHIST,1.0,456,0.4424770394381415,0.3255812544394723,0.3099056101092418,0.8996929375639714
mlp,GigaPath,BRACS->CRC,0.01,42,0.4603759595636854,0.331416084420681,0.3271968995774785,0.5913333333333334
mlp,GigaPath,BRACS->CRC,0.01,123,0.3388765014813292,0.2435951945791641,0.2496047583987315,0.762
mlp,GigaPath,BRACS->CRC,0.01,456,0.6165955305448207,0.4891128122846285,0.4942971619317929,0.882
mlp,GigaPath,BRACS->CRC,0.05,42,0.6404974974824413,0.3860959041034182,0.3859908097311854,0.5567333333333333
mlp,GigaPath,BRACS->CRC,0.05,123,0.554591357443095,0.3883053284396728,0.3849519553576906,0.6026666666666667
mlp,GigaPath,BRACS->CRC,0.05,456,0.4201954897440151,0.3709287409548958,0.3714264221131801,0.5676
mlp,GigaPath,BRACS->CRC,0.1,42,0.5405497068884143,0.421365417745461,0.4233348937198519,0.6054666666666667
mlp,GigaPath,BRACS->CRC,0.1,123,0.4264262283758651,0.3606354006811976,0.3557797537597517,0.5123333333333333
mlp,GigaPath,BRACS->CRC,0.1,456,0.4583669506757104,0.348745282027622,0.3485580036461353,0.513
mlp,GigaPath,BRACS->CRC,0.25,42,0.5366814612179143,0.3560164261805514,0.3538327064250906,0.5299333333333334
mlp,GigaPath,BRACS->CRC,0.25,123,0.3877522961770492,0.3337586024383704,0.3339201955797771,0.6199333333333333
mlp,GigaPath,BRACS->CRC,0.25,456,0.4021899438134647,0.4011163143744071,0.4023151600261529,0.639
mlp,GigaPath,BRACS->CRC,0.5,42,0.5463483607538892,0.3370684431100885,0.3361522942704459,0.5448666666666667
mlp,GigaPath,BRACS->CRC,0.5,123,0.5105626115669846,0.3970911140568554,0.394148231652379,0.5725333333333333
mlp,GigaPath,BRACS->CRC,0.5,456,0.5372850035572928,0.350453303934137,0.345940507517755,0.5273333333333333
mlp,GigaPath,BRACS->CRC,1.0,42,0.5259476293768137,0.3580502544720967,0.3543961289279163,0.5174
mlp,GigaPath,BRACS->CRC,1.0,123,0.5096112985812885,0.367664933809638,0.3601085085933407,0.5166666666666667
mlp,GigaPath,BRACS->CRC,1.0,456,0.5333660854474596,0.3767431564723452,0.3699957765897115,0.5093333333333333
mlp,GigaPath,CRC->BRACS,0.01,42,0.665380658436214,0.0834579933892216,0.1118736917054966,0.8929824561403509
mlp,GigaPath,CRC->BRACS,0.01,123,0.6036220043572984,0.137139380154641,0.1671581522610626,0.9543859649122808
mlp,GigaPath,CRC->BRACS,0.01,456,0.642883079157589,0.1010291776374766,0.1226283961482215,0.875438596491228
mlp,GigaPath,CRC->BRACS,0.05,42,0.601397966594045,0.2382801135446418,0.2473587484670835,0.9789473684210528
mlp,GigaPath,CRC->BRACS,0.05,123,0.6163610505930767,0.2234884918258901,0.2390585657405226,0.9701754385964912
mlp,GigaPath,CRC->BRACS,0.05,456,0.5843016218833211,0.2494877847074939,0.2567403190311763,0.987719298245614
mlp,GigaPath,CRC->BRACS,0.1,42,0.6449709513435004,0.2434427777664703,0.2510006975186498,0.9736842105263158
mlp,GigaPath,CRC->BRACS,0.1,123,0.596163156620673,0.2288245333325967,0.2465445017311395,0.963157894736842
mlp,GigaPath,CRC->BRACS,0.1,456,0.6144849915274752,0.2700816831657696,0.2772395237128397,0.9912280701754386
mlp,GigaPath,CRC->BRACS,0.25,42,0.6117768094892277,0.254041546138755,0.2658025725254495,0.963157894736842
mlp,GigaPath,CRC->BRACS,0.25,123,0.6776960784313726,0.1926393512799813,0.2138537768830071,0.9280701754385964
mlp,GigaPath,CRC->BRACS,0.25,456,0.578658315177923,0.2619230678435741,0.2738864277652873,0.980701754385965
mlp,GigaPath,CRC->BRACS,0.5,42,0.5803225611232148,0.2369759226315899,0.2559075169526694,0.9736842105263158
mlp,GigaPath,CRC->BRACS,0.5,123,0.607222827402566,0.219101300534972,0.239756748527942,0.9596491228070176
mlp,GigaPath,CRC->BRACS,0.5,456,0.591926894214476,0.2330800124689152,0.2566105692565703,0.9526315789473684
mlp,GigaPath,CRC->BRACS,1.0,42,0.5712448559670782,0.2272084981072367,0.2527294303274207,0.9578947368421052
mlp,GigaPath,CRC->BRACS,1.0,123,0.5900054466230936,0.2218570712365602,0.2411753491482191,0.9578947368421052
mlp,GigaPath,CRC->BRACS,1.0,456,0.5534676833696441,0.2266809882432745,0.249533818964438,0.9596491228070176
mlp,GigaPath,MHIST->PCam,0.01,42,0.2961528040896631,0.1808099211793887,0.1807564102064134,0.938934326171875
mlp,GigaPath,MHIST->PCam,0.01,123,0.4441477945567739,0.0420089870708579,0.0166260691075876,0.583953857421875
mlp,GigaPath,MHIST->PCam,0.01,456,0.5216689316994609,0.062346121723749,0.0342601715328783,0.739044189453125
mlp,GigaPath,MHIST->PCam,0.05,42,0.3323899480965266,0.221154800944987,0.2281708065714838,0.905670166015625
mlp,GigaPath,MHIST->PCam,0.05,123,0.4576774944595889,0.1043577095715591,0.0886599430796195,0.53546142578125
mlp,GigaPath,MHIST->PCam,0.05,456,0.4191003946062898,0.1594030732655937,0.1514426312992327,0.699066162109375
mlp,GigaPath,MHIST->PCam,0.1,42,0.2807235950807338,0.3296337608207977,0.308386670831851,0.905426025390625
mlp,GigaPath,MHIST->PCam,0.1,123,0.4497019258715002,0.1631741086389411,0.1484033286983503,0.727874755859375
mlp,GigaPath,MHIST->PCam,0.1,456,0.4358862186164584,0.1806059322605051,0.1780979554332589,0.573211669921875
mlp,GigaPath,MHIST->PCam,0.25,42,0.4598718417201944,0.298846645436015,0.2692688629376789,0.87860107421875
mlp,GigaPath,MHIST->PCam,0.25,123,0.5050889020761706,0.1906638117898182,0.1735584465238844,0.78009033203125
mlp,GigaPath,MHIST->PCam,0.25,456,0.4878590084802039,0.1827775733420367,0.1801973439270341,0.563812255859375
mlp,GigaPath,MHIST->PCam,0.5,42,0.5075716054849649,0.2583490346656845,0.2660698135089205,0.8875732421875
mlp,GigaPath,MHIST->PCam,0.5,123,0.4828678394128536,0.1956336523255686,0.1918538375348362,0.671630859375
mlp,GigaPath,MHIST->PCam,0.5,456,0.500515878294699,0.1899236536013404,0.181860635261728,0.6435546875
mlp,GigaPath,MHIST->PCam,1.0,42,0.5291446183923121,0.1876080764591279,0.1966769368925724,0.766204833984375
mlp,GigaPath,MHIST->PCam,1.0,123,0.547286295581715,0.1902813714743843,0.1997399892566136,0.7530517578125
mlp,GigaPath,MHIST->PCam,1.0,456,0.5528316333470867,0.1824372462606334,0.1914079381973579,0.74078369140625
mlp,GigaPath,PCam->MHIST,0.01,42,0.458499909958581,0.1270344888480683,0.1305795852457122,0.8352098259979529
mlp,GigaPath,PCam->MHIST,0.01,123,0.4240590671708986,0.1608649879358442,0.1641685197791399,0.8638689866939611
mlp,GigaPath,PCam->MHIST,0.01,456,0.4302674230145867,0.1915758699941293,0.1767765531276363,0.9887410440122824
mlp,GigaPath,PCam->MHIST,0.05,42,0.4569376913380155,0.1483565946104826,0.1366116363048065,0.8894575230296827
mlp,GigaPath,PCam->MHIST,0.05,123,0.4186070592472537,0.1757606265183725,0.1607442465415386,0.9181166837256908
mlp,GigaPath,PCam->MHIST,0.05,456,0.4237664325589771,0.1488367292568652,0.1452888522903409,0.9089048106448312
mlp,GigaPath,PCam->MHIST,0.1,42,0.439757788582748,0.1399042014730379,0.1389553000580447,0.8884339815762539
mlp,GigaPath,PCam->MHIST,0.1,123,0.4431163335134161,0.1373363506800076,0.1414592855723389,0.8986693961105425
mlp,GigaPath,PCam->MHIST,0.1,456,0.4242931748604358,0.1442746463305142,0.1468263362270294,0.8925281473899693
mlp,GigaPath,PCam->MHIST,0.25,42,0.4860210696920583,0.1418461150955885,0.1056546725965693,0.9559877175025588
mlp,GigaPath,PCam->MHIST,0.25,123,0.5460967044840627,0.1862570833540621,0.1390945593289794,0.9641760491299898
mlp,GigaPath,PCam->MHIST,0.25,456,0.4828561138123537,0.1749642558754283,0.1452410017638758,0.985670419651996
mlp,GigaPath,PCam->MHIST,0.5,42,0.6493697100666307,0.2293795856705341,0.1805747145617203,0.9744114636642784
mlp,GigaPath,PCam->MHIST,0.5,123,0.5848865478119935,0.2366284419121859,0.1837597950957448,0.9877175025588536
mlp,GigaPath,PCam->MHIST,0.5,456,0.5359580406987214,0.2076131069771526,0.1633157198876905,0.9887410440122824
mlp,GigaPath,PCam->MHIST,1.0,42,0.5898658382856113,0.1677701615880004,0.1298872690453378,0.9273285568065508
mlp,GigaPath,PCam->MHIST,1.0,123,0.5835134161714388,0.2214901089256471,0.1782502385472141,0.9866939611054248
mlp,GigaPath,PCam->MHIST,1.0,456,0.5617414010444806,0.2617582055638061,0.2028747497197,0.9948822927328556
mlp,H-Optimus-0,BRACS->CRC,0.01,42,0.4922452548984331,0.2545919463167588,0.243886858044068,0.8726
mlp,H-Optimus-0,BRACS->CRC,0.01,123,0.5152072809431908,0.1615797811458508,0.1515715917964776,0.9674
mlp,H-Optimus-0,BRACS->CRC,0.01,456,0.4198407461611611,0.2967682995001475,0.294795389576753,0.6744
mlp,H-Optimus-0,BRACS->CRC,0.05,42,0.5208264455810128,0.2918330677268406,0.2895850812790294,0.6784
mlp,H-Optimus-0,BRACS->CRC,0.05,123,0.417802038404744,0.2333612756679455,0.2402656799226999,0.9
mlp,H-Optimus-0,BRACS->CRC,0.05,456,0.4635575717767072,0.2079295856485764,0.2086804576272765,0.8028666666666666
mlp,H-Optimus-0,BRACS->CRC,0.1,42,0.4579035972174843,0.2806957939051092,0.2855823058033983,0.6351333333333333
mlp,H-Optimus-0,BRACS->CRC,0.1,123,0.4843839078351566,0.2331471572130918,0.2461468320605655,0.7779333333333334
mlp,H-Optimus-0,BRACS->CRC,0.1,456,0.470076701571751,0.1974662251576781,0.195120450720191,0.8303333333333334
mlp,H-Optimus-0,BRACS->CRC,0.25,42,0.4726194869262186,0.3025662609323859,0.3042104031304518,0.5656666666666667
mlp,H-Optimus-0,BRACS->CRC,0.25,123,0.5361984119520368,0.2541156514927745,0.2626117165183028,0.6726
mlp,H-Optimus-0,BRACS->CRC,0.25,456,0.4533181612943172,0.2223947328055898,0.2262149250057836,0.7743333333333333
mlp,H-Optimus-0,BRACS->CRC,0.5,42,0.4849914294943386,0.2724525468299786,0.2759206929698586,0.6194666666666667
mlp,H-Optimus-0,BRACS->CRC,0.5,123,0.5511811351327355,0.3515531665186087,0.3507200501235822,0.5113333333333333
mlp,H-Optimus-0,BRACS->CRC,0.5,456,0.4977275893470469,0.2726605699320634,0.2824874075261255,0.607
mlp,H-Optimus-0,BRACS->CRC,1.0,42,0.558764422661299,0.3374919333090385,0.3365210191053648,0.5034666666666666
mlp,H-Optimus-0,BRACS->CRC,1.0,123,0.5641057650632954,0.3528186668351292,0.3506366604467233,0.5116666666666667
mlp,H-Optimus-0,BRACS->CRC,1.0,456,0.5350221761286373,0.3313606296973924,0.3318073367799322,0.5094
mlp,H-Optimus-0,CRC->BRACS,0.01,42,0.5295933188090051,0.2504088069001833,0.2684047696556438,1.0
mlp,H-Optimus-0,CRC->BRACS,0.01,123,0.4858085209392399,0.2606909150486453,0.2763891992731052,0.9982456140350876
mlp,H-Optimus-0,CRC->BRACS,0.01,456,0.5694293149358508,0.2408252157989824,0.2610271031788567,0.9894736842105264
mlp,H-Optimus-0,CRC->BRACS,0.05,42,0.4218409586056645,0.2809368909908491,0.2823904047720134,1.0
mlp,H-Optimus-0,CRC->BRACS,0.05,123,0.4638707334785766,0.2819987914377922,0.2832699145925672,1.0
mlp,H-Optimus-0,CRC->BRACS,0.05,456,0.5356753812636166,0.2777463648754188,0.2785041838753642,1.0
mlp,H-Optimus-0,CRC->BRACS,0.1,42,0.4720406681190995,0.2814391843566115,0.2828672536452742,1.0
mlp,H-Optimus-0,CRC->BRACS,0.1,123,0.4053649237472766,0.2802888197399545,0.2828012263953783,1.0
mlp,H-Optimus-0,CRC->BRACS,0.1,456,0.5151900266279351,0.2820434011257532,0.2833978640867332,1.0
mlp,H-Optimus-0,CRC->BRACS,0.25,42,0.4275296538368434,0.2825480931969523,0.284059035796427,1.0
mlp,H-Optimus-0,CRC->BRACS,0.25,123,0.4291182522391673,0.2809464121335431,0.2834490923946233,1.0
mlp,H-Optimus-0,CRC->BRACS,0.25,456,0.4842047930283224,0.2822778425081388,0.2833727602177022,1.0
mlp,H-Optimus-0,CRC->BRACS,0.5,42,0.4906499636891794,0.2820293247797771,0.284045905681284,1.0
mlp,H-Optimus-0,CRC->BRACS,0.5,123,0.4179829339143064,0.2822832584319832,0.2833190352435371,1.0
mlp,H-Optimus-0,CRC->BRACS,0.5,456,0.488940329218107,0.2824055327233253,0.2837649554328731,1.0
mlp,H-Optimus-0,CRC->BRACS,1.0,42,0.4161220043572984,0.2802561365737857,0.2837740571682317,1.0
mlp,H-Optimus-0,CRC->BRACS,1.0,123,0.439466836117163,0.2812916440676832,0.2837737086596654,1.0
mlp,H-Optimus-0,CRC->BRACS,1.0,456,0.4003419268942144,0.2812840716423173,0.2828259946114645,1.0
mlp,H-Optimus-0,MHIST->PCam,0.01,42,0.6839201357665906,0.1048532845197769,0.10524001484373,0.709442138671875
mlp,H-Optimus-0,MHIST->PCam,0.01,123,0.7618090988272647,0.1380183593528272,0.146013483693423,0.701385498046875
mlp,H-Optimus-0,MHIST->PCam,0.01,456,0.5300408563464953,0.0541668449523058,0.0489842244778628,0.755462646484375
mlp,H-Optimus-0,MHIST->PCam,0.05,42,0.6489314354868245,0.2760981345259097,0.2425170004033816,0.942626953125
mlp,H-Optimus-0,MHIST->PCam,0.05,123,0.7963453643803404,0.1619505549451787,0.1724377637069665,0.65386962890625
mlp,H-Optimus-0,MHIST->PCam,0.05,456,0.6244684796741438,0.267614482039562,0.2114962755840679,0.908111572265625
mlp,H-Optimus-0,MHIST->PCam,0.1,42,0.5541723618449484,0.4180917975501188,0.3731065584256612,0.996429443359375
mlp,H-Optimus-0,MHIST->PCam,0.1,123,0.7578790751698414,0.3178979864629809,0.2918218492009146,0.984893798828125
mlp,H-Optimus-0,MHIST->PCam,0.1,456,0.6913921828501559,0.2950535368299825,0.282784506579901,0.914947509765625
mlp,H-Optimus-0,MHIST->PCam,0.25,42,0.6824321986704236,0.4518570502277157,0.432933935224014,0.99725341796875
mlp,H-Optimus-0,MHIST->PCam,0.25,123,0.7444646562590008,0.4012116869566284,0.3868057532820899,0.984832763671875
mlp,H-Optimus-0,MHIST->PCam,0.25,456,0.669819022793815,0.4040956821718851,0.4036689321542894,0.9888916015625
mlp,H-Optimus-0,MHIST->PCam,0.5,42,0.680238879590128,0.4774721805441402,0.4702241821917141,0.99951171875
mlp,H-Optimus-0,MHIST->PCam,0.5,123,0.7023655247535956,0.4389964167669404,0.4328969873745905,0.99432373046875
mlp,H-Optimus-0,MHIST->PCam,0.5,456,0.5567463684103342,0.4553899816617104,0.4520402876162279,0.995147705078125
mlp,H-Optimus-0,MHIST->PCam,1.0,42,0.6447855908218546,0.4792429410777572,0.4762756305938183,0.994842529296875
mlp,H-Optimus-0,MHIST->PCam,1.0,123,0.6453117676834635,0.4803575814179623,0.4767957966562335,0.994873046875
mlp,H-Optimus-0,MHIST->PCam,1.0,456,0.6460025763292844,0.4792685156396317,0.4744971888295026,0.993927001953125
mlp,H-Optimus-0,PCam->MHIST,0.01,42,0.5610165676211056,0.337360655549559,0.3404565577070203,1.0
mlp,H-Optimus-0,PCam->MHIST,0.01,123,0.5744192328471097,0.3222095471184353,0.3133922870382438,1.0
mlp,H-Optimus-0,PCam->MHIST,0.01,456,0.6305465514136502,0.3255413270468691,0.309945523071588,0.9989764585465712
mlp,H-Optimus-0,PCam->MHIST,0.05,42,0.5655771654961282,0.3341943933232902,0.3280540925232329,1.0
mlp,H-Optimus-0,PCam->MHIST,0.05,123,0.5734062668827661,0.3306179073169263,0.318932704932553,1.0
mlp,H-Optimus-0,PCam->MHIST,0.05,456,0.6061993517017827,0.3096659350244208,0.3083911826881745,0.9989764585465712
mlp,H-Optimus-0,PCam->MHIST,0.1,42,0.5765757248334233,0.3307179239756802,0.3148147668250995,1.0
mlp,H-Optimus-0,PCam->MHIST,0.1,123,0.6571267783180263,0.3013339089830248,0.2823811492433689,0.9948822927328556
mlp,H-Optimus-0,PCam->MHIST,0.1,456,0.6213623266702684,0.3060144677781095,0.2966413108504233,0.9979529170931424
mlp,H-Optimus-0,PCam->MHIST,0.25,42,0.6256798127138484,0.3134953191021539,0.2913102269050653,0.9959058341862844
mlp,H-Optimus-0,PCam->MHIST,0.25,123,0.6166261480280929,0.3184555400059984,0.2996380026762049,0.9979529170931424
mlp,H-Optimus-0,PCam->MHIST,0.25,456,0.6087565280028813,0.3167336008901362,0.31039140721213,0.9989764585465712
mlp,H-Optimus-0,PCam->MHIST,0.5,42,0.6309832522960561,0.3135864259818132,0.2976984566529429,0.9969293756397134
mlp,H-Optimus-0,PCam->MHIST,0.5,123,0.6252341076895372,0.3019963680874239,0.2837165582814505,0.9948822927328556
mlp,H-Optimus-0,PCam->MHIST,0.5,456,0.6182108770034216,0.3243225304030469,0.3000229472559452,0.9979529170931424
mlp,H-Optimus-0,PCam->MHIST,1.0,42,0.6355753646677471,0.2734394402089724,0.2259960199993183,0.9805527123848516
mlp,H-Optimus-0,PCam->MHIST,1.0,123,0.630537547271745,0.3098894525109623,0.2775833395251598,0.9959058341862844
mlp,H-Optimus-0,PCam->MHIST,1.0,456,0.631017017828201,0.3138568443470199,0.2786099430604503,0.9959058341862844
mlp,MIDNIGHT,BRACS->CRC,0.01,42,0.3476129703336962,0.3207118941346804,0.3080406828800837,0.8766
mlp,MIDNIGHT,BRACS->CRC,0.01,123,0.4179368059190081,0.2979379283189773,0.2896442885200183,0.9020666666666668
mlp,MIDNIGHT,BRACS->CRC,0.01,456,0.3367380916846965,0.23848658097138,0.2525107311209043,0.8554666666666667
mlp,MIDNIGHT,BRACS->CRC,0.05,42,0.3022518824738197,0.3298512139002482,0.3184055454134941,0.8969333333333334
mlp,MIDNIGHT,BRACS->CRC,0.05,123,0.292325834299079,0.3321733757932981,0.3236704960485299,0.8087333333333333
mlp,MIDNIGHT,BRACS->CRC,0.05,456,0.1657606655992841,0.3104668929080168,0.2959743041088183,0.9870666666666666
mlp,MIDNIGHT,BRACS->CRC,0.1,42,0.3335397772807562,0.3305177819351355,0.3218893895546595,0.87
mlp,MIDNIGHT,BRACS->CRC,0.1,123,0.3009631852315687,0.3278148133377234,0.319826366096735,0.8258666666666666
mlp,MIDNIGHT,BRACS->CRC,0.1,456,0.2685374422597045,0.2980561692118644,0.2766222792436679,0.983
mlp,MIDNIGHT,BRACS->CRC,0.25,42,0.7883117958429324,0.4750260796375573,0.4633008270829916,0.6708666666666666
mlp,MIDNIGHT,BRACS->CRC,0.25,123,0.6881046740725337,0.5286202077229818,0.4975159207510451,0.7157333333333333
mlp,MIDNIGHT,BRACS->CRC,0.25,456,0.4540385824626046,0.4013186701628069,0.3881997358053922,0.6126666666666667
mlp,MIDNIGHT,BRACS->CRC,0.5,42,0.6992114667495339,0.4284227408329645,0.4252658828119436,0.6314
mlp,MIDNIGHT,BRACS->CRC,0.5,123,0.7369352724570905,0.5738347126096487,0.5594134759644668,0.7684666666666666
mlp,MIDNIGHT,BRACS->CRC,0.5,456,0.6047230473733276,0.3671390846073627,0.3644686064345141,0.5608666666666666
mlp,MIDNIGHT,BRACS->CRC,1.0,42,0.6286374998831759,0.3626027942890922,0.3618825846140583,0.5358
mlp,MIDNIGHT,BRACS->CRC,1.0,123,0.6513808276225835,0.3996880930667122,0.3967630543271701,0.5958666666666667
mlp,MIDNIGHT,BRACS->CRC,1.0,456,0.6061543795006472,0.3690624798965951,0.3647743389392892,0.5308666666666667
mlp,MIDNIGHT,CRC->BRACS,0.01,42,0.4210239651416122,0.2846972823665853,0.2891089088561242,0.9719298245614036
mlp,MIDNIGHT,CRC->BRACS,0.01,123,0.4002511498426531,0.260309960091846,0.2653250176002059,0.9526315789473684
mlp,MIDNIGHT,CRC->BRACS,0.01,456,0.4980634229000241,0.2079949212440273,0.2064506074446335,0.936842105263158
mlp,MIDNIGHT,CRC->BRACS,0.05,42,0.5051289034132171,0.2484144007950498,0.2475169229206809,0.9596491228070176
mlp,MIDNIGHT,CRC->BRACS,0.05,123,0.4353667392883079,0.2661850816717273,0.2675940360939293,0.9157894736842104
mlp,MIDNIGHT,CRC->BRACS,0.05,456,0.4532195594287097,0.2658521630523497,0.2663499102257846,0.9929824561403509
mlp,MIDNIGHT,CRC->BRACS,0.1,42,0.4356541999515855,0.2862146394882808,0.2884356262619819,0.9771929824561404
mlp,MIDNIGHT,CRC->BRACS,0.1,123,0.4424019607843137,0.2733109078615119,0.289018002328904,0.9298245614035088
mlp,MIDNIGHT,CRC->BRACS,0.1,456,0.4273178407165335,0.2912271959788836,0.289013852818722,0.9894736842105264
mlp,MIDNIGHT,CRC->BRACS,0.25,42,0.5363864681675139,0.2525157419735925,0.2560249031913515,0.9701754385964912
mlp,MIDNIGHT,CRC->BRACS,0.25,123,0.4804980634229,0.2629555126423376,0.2751698202600605,0.912280701754386
mlp,MIDNIGHT,CRC->BRACS,0.25,456,0.4583484628419269,0.291283501208384,0.2946025930083634,0.9789473684210528
mlp,MIDNIGHT,CRC->BRACS,0.5,42,0.521635197288792,0.2671176531156035,0.2718556469379875,0.9912280701754386
mlp,MIDNIGHT,CRC->BRACS,0.5,123,0.4996066327765673,0.2478870089410951,0.2536353300015131,0.963157894736842
mlp,MIDNIGHT,CRC->BRACS,0.5,456,0.5645122246429436,0.2368328551941534,0.2475180722707719,0.963157894736842
mlp,MIDNIGHT,CRC->BRACS,1.0,42,0.4898783587509077,0.2664472005950908,0.2766244302193323,0.9859649122807016
mlp,MIDNIGHT,CRC->BRACS,1.0,123,0.503615952553861,0.2642157621975792,0.2696519613707144,0.987719298245614
mlp,MIDNIGHT,CRC->BRACS,1.0,456,0.5003328491890584,0.2721678481110486,0.2804776886837524,0.9842105263157894
mlp,MIDNIGHT,MHIST->PCam,0.01,42,0.682823737928134,0.1255165402417333,0.1251586577691341,0.99993896484375
mlp,MIDNIGHT,MHIST->PCam,0.01,123,0.6845285018604121,0.1101085410082304,0.1037121427198144,0.981903076171875
mlp,MIDNIGHT,MHIST->PCam,0.01,456,0.718978079892419,0.1161051916569703,0.1119967823506158,0.993133544921875
mlp,MIDNIGHT,MHIST->PCam,0.05,42,0.3897988930350011,0.2179977712969503,0.201306744939302,0.871185302734375
mlp,MIDNIGHT,MHIST->PCam,0.05,123,0.3623916348710287,0.1414749055898028,0.1415526181963287,0.641021728515625
mlp,MIDNIGHT,MHIST->PCam,0.05,456,0.3186076436630433,0.1248531856545014,0.148868663203757,0.915313720703125
mlp,MIDNIGHT,MHIST->PCam,0.1,42,0.3991342449843064,0.2331147258300916,0.2087150877932799,0.822235107421875
mlp,MIDNIGHT,MHIST->PCam,0.1,123,0.3454109073621573,0.2109132322048026,0.1960160374030692,0.630096435546875
mlp,MIDNIGHT,MHIST->PCam,0.1,456,0.2429563604476364,0.1238585317191791,0.1324696233355098,0.961029052734375
mlp,MIDNIGHT,MHIST->PCam,0.25,42,0.577809007140403,0.1409640612650946,0.1297071929125195,0.788238525390625
mlp,MIDNIGHT,MHIST->PCam,0.25,123,0.5098390150148859,0.0945546091297728,0.0928296983797736,0.721282958984375
mlp,MIDNIGHT,MHIST->PCam,0.25,456,0.5181656811018227,0.127182911895943,0.0952425320497241,0.933074951171875
mlp,MIDNIGHT,MHIST->PCam,0.5,42,0.5628353956302046,0.1268559806210305,0.109766331136825,0.537750244140625
mlp,MIDNIGHT,MHIST->PCam,0.5,123,0.6129436289304413,0.0502970809509406,0.046692353059825,0.7896728515625
mlp,MIDNIGHT,MHIST->PCam,0.5,456,0.5674349192690515,0.0920653415334982,0.0881276382733631,0.836090087890625
mlp,MIDNIGHT,MHIST->PCam,1.0,42,0.5900301017294638,0.1217627499772788,0.1206296043304746,0.59869384765625
mlp,MIDNIGHT,MHIST->PCam,1.0,123,0.5861954753234173,0.0895206211016557,0.0973228266107071,0.536285400390625
mlp,MIDNIGHT,MHIST->PCam,1.0,456,0.580966710922751,0.1157111488109876,0.1157787127472147,0.5794677734375
mlp,MIDNIGHT,PCam->MHIST,0.01,42,0.4676661264181523,0.3507371814873836,0.3415518627733663,1.0
mlp,MIDNIGHT,PCam->MHIST,0.01,123,0.4860480821177741,0.3269301657483912,0.3087121920093909,1.0
mlp,MIDNIGHT,PCam->MHIST,0.01,456,0.4593845669007744,0.3192358920417398,0.307413364044689,1.0
mlp,MIDNIGHT,PCam->MHIST,0.05,42,0.446317305960742,0.3574237718505207,0.3522366020092579,1.0
mlp,MIDNIGHT,PCam->MHIST,0.05,123,0.421353322528363,0.3582457548909141,0.3510491480724838,1.0
mlp,MIDNIGHT,PCam->MHIST,0.05,456,0.4247703943814155,0.3646398237672851,0.3613020594040181,1.0
mlp,MIDNIGHT,PCam->MHIST,0.1,42,0.3917432018728615,0.3661999686698819,0.3625731063490026,1.0
mlp,MIDNIGHT,PCam->MHIST,0.1,123,0.448568341437061,0.3428765445139293,0.3321078214546553,1.0
mlp,MIDNIGHT,PCam->MHIST,0.1,456,0.4369484963083018,0.3497924347967672,0.3441321089760826,1.0
mlp,MIDNIGHT,PCam->MHIST,0.25,42,0.4130965244012246,0.3672729426012598,0.3640278467904688,1.0
mlp,MIDNIGHT,PCam->MHIST,0.25,123,0.4489510174680353,0.3423267365847938,0.3338492440446799,1.0
mlp,MIDNIGHT,PCam->MHIST,0.25,456,0.4262155591572124,0.3630191044836184,0.3574573420704997,1.0
mlp,MIDNIGHT,PCam->MHIST,0.5,42,0.4280118854673149,0.3570906308345199,0.3476014173148293,1.0
mlp,MIDNIGHT,PCam->MHIST,0.5,123,0.448257698541329,0.3361643552322593,0.3277263919858141,1.0
mlp,MIDNIGHT,PCam->MHIST,0.5,456,0.4547136682874122,0.3510594814367584,0.3424885969441251,1.0
mlp,MIDNIGHT,PCam->MHIST,1.0,42,0.4195975148568341,0.3657791144448116,0.358978390529706,1.0
mlp,MIDNIGHT,PCam->MHIST,1.0,123,0.4364127498649378,0.329018868734734,0.2986941674196122,1.0
mlp,MIDNIGHT,PCam->MHIST,1.0,456,0.4318341437061048,0.3571156848378349,0.3445810546360704,1.0
mlp,PLIP,BRACS->CRC,0.01,42,0.5364428298060253,0.1132005152761936,0.1356865352466702,0.9769333333333332
mlp,PLIP,BRACS->CRC,0.01,123,0.5251011477380524,0.1066697239438692,0.117734236762921,0.9668666666666668
mlp,PLIP,BRACS->CRC,0.01,456,0.6598003929377514,0.1558917034551501,0.1491671092497805,0.8174
mlp,PLIP,BRACS->CRC,0.05,42,0.4689254186390463,0.1553072510932882,0.1504652461076776,0.9342666666666668
mlp,PLIP,BRACS->CRC,0.05,123,0.4170092593295701,0.2386874562638501,0.2390529229102035,0.8063333333333333
