model,dataset,fraction,seed,n_train,n_classes,auroc,f1_macro,f1_binary,brier,ece_fixed,ece_adaptive,temperature,ece_scaled_fixed,ece_scaled_adaptive,degeneracy_share,degenerate,forced_classes
H-Optimus-0,SPIDER-Breast,0.01,42,682,18,0.9911786466220468,0.8300723401577292,,,0.4722478628280469,0.4722478628280468,0.3061569639790678,0.0167647011435663,0.0174366898875544,0.1204088416154229,False,0
H-Optimus-0,SPIDER-Breast,0.01,123,682,18,0.9911490344593124,0.8313845699485712,,,0.475249860939535,0.4752498609395351,0.294006519101576,0.0210442213224849,0.0199929180181959,0.1217384078444407,False,0
H-Optimus-0,SPIDER-Breast,0.01,456,682,18,0.9906732680507514,0.7918393977336333,,,0.4487582340184367,0.4487582340184367,0.3115334362071212,0.023247423300105,0.023726459042148,0.1205750373940501,False,0
H-Optimus-0,SPIDER-Breast,0.05,42,3431,18,0.9943156095686764,0.8681508975889007,,,0.2252806544807734,0.2252806544807733,0.460168552918875,0.0116501118801622,0.012349335414965,0.1237327571879674,False,0
H-Optimus-0,SPIDER-Breast,0.05,123,3431,18,0.9943780371562578,0.8587334435614985,,,0.221943342176986,0.221943342176986,0.4502346878310246,0.0154154275120905,0.0133201718666294,0.1236496592986538,False,0
H-Optimus-0,SPIDER-Breast,0.05,456,3431,18,0.9943951455536052,0.8633826553258377,,,0.2188446927031777,0.2188446927031777,0.4468632072628862,0.0162293354325506,0.0164125792169922,0.1243144424131627,False,0
H-Optimus-0,SPIDER-Breast,0.1,42,6868,18,0.99509957304094,0.8780083807863529,,,0.1495601856773403,0.1495601856773403,0.5192175034144726,0.0130540231518085,0.0138685896344944,0.1241482466345354,False,0
H-Optimus-0,SPIDER-Breast,0.1,123,6868,18,0.9947595390640892,0.8658923455530204,,,0.1452152178659093,0.1452152178659093,0.508992234515154,0.0197847735519082,0.018704819894007,0.1238989529665946,False,0
H-Optimus-0,SPIDER-Breast,0.1,456,6868,18,0.9950572437773196,0.8726677779248424,,,0.1452689737475604,0.1452689737475604,0.5073957488387931,0.0175993010914787,0.0164511378551666,0.1243144424131627,False,0
H-Optimus-0,SPIDER-Breast,0.25,42,17176,18,0.9954863999239156,0.8814814669670055,,,0.0804010121004048,0.0804010121004048,0.5805113839819623,0.0198311128717889,0.019826051742358,0.1246468339704171,False,0
H-Optimus-0,SPIDER-Breast,0.25,123,17176,18,0.9954603206956868,0.8811157795716418,,,0.0818177066246286,0.0817866122179752,0.5782393261558517,0.0208198853656172,0.0200010900219027,0.1243975403024763,False,0
H-Optimus-0,SPIDER-Breast,0.25,456,17176,18,0.9954291927869642,0.8782814701337197,,,0.0765833173181315,0.0765833173181315,0.5826841058848277,0.0238286301367213,0.0223105705099599,0.1245637360811035,False,0
H-Optimus-0,SPIDER-Breast,0.5,42,34361,18,0.99555794890987,0.8861714693963827,,,0.0495885932527547,0.0495885932527546,0.6216589913924219,0.025299674979781,0.0228719573745143,0.1247299318597307,False,0
H-Optimus-0,SPIDER-Breast,0.5,123,34361,18,0.9955903336764684,0.884705509027432,,,0.0501716165088732,0.0501413027962743,0.6211174224174749,0.0239770813994665,0.0228128950792508,0.1244806381917899,False,0
H-Optimus-0,SPIDER-Breast,0.5,456,34361,18,0.9956070477412532,0.8842074747740574,,,0.0462148089714017,0.0462148089714017,0.6258382025512707,0.0245578522076728,0.0246811518077245,0.1245637360811035,False,0
H-Optimus-0,SPIDER-Breast,1.0,42,68730,18,0.9956255660731292,0.8881088143746657,,,0.0254039659321875,0.0254039659321874,0.6624121011266294,0.0281758305569292,0.0266556858798032,0.1246468339704171,False,0
H-Optimus-0,SPIDER-Breast,1.0,123,68730,18,0.9956255660731292,0.8881088143746657,,,0.0254039659321875,0.0254039659321874,0.6624121011266294,0.0281758305569292,0.0266556858798032,0.1246468339704171,False,0
H-Optimus-0,SPIDER-Breast,1.0,456,68730,18,0.9956255660731292,0.8881088143746657,,,0.0254039659321875,0.0254039659321874,0.6624121011266294,0.0281758305569292,0.0266556858798032,0.1246468339704171,False,0
MIDNIGHT,BRACS,0.01,42,33,7,0.7388334637026913,0.3047441111064216,,,0.1145887436348332,0.1173656761160274,1.03590646613086,0.1201446824305593,0.1218769477674947,0.3456140350877193,False,0
MIDNIGHT,BRACS,0.01,123,33,7,0.7336728752972264,0.293356936634352,,,0.0971530164932117,0.1093086499390027,0.932714882782098,0.0820092662794536,0.0998040791561186,0.4403508771929824,False,0
MIDNIGHT,BRACS,0.01,456,33,7,0.7741463274799771,0.3189748698177452,,,0.1048907222922416,0.1068295893285033,0.9352643948548164,0.095748557686152,0.0940195226966454,0.4175438596491228,False,0
MIDNIGHT,BRACS,0.05,42,180,7,0.81794127514768,0.3811903275343544,,,0.0823493751875724,0.1035537053930937,0.8817177564005495,0.0635880030496991,0.0873752944439329,0.3350877192982456,False,0
MIDNIGHT,BRACS,0.05,123,180,7,0.8120740422690625,0.3950893603964278,,,0.0762176257725979,0.0826698527259468,0.9736554885709144,0.073269477701866,0.0832361846314746,0.312280701754386,False,0
MIDNIGHT,BRACS,0.05,456,180,7,0.8429389239984649,0.4093801931362598,,,0.1213451683452571,0.1278476171093998,0.7901947301477756,0.0777754267040944,0.0962971179100727,0.2982456140350877,False,0
MIDNIGHT,BRACS,0.1,42,362,7,0.8518986386405982,0.4563544227203984,,,0.1065257156260184,0.1115774594634868,0.8900091265619203,0.0827796653505177,0.0920260337736884,0.2929824561403509,False,0
MIDNIGHT,BRACS,0.1,123,362,7,0.8396924357613174,0.4509843308577959,,,0.0765982150567559,0.0900108911541788,0.888574322419863,0.069674250719523,0.0916700350985628,0.2649122807017544,False,0
MIDNIGHT,BRACS,0.1,456,362,7,0.8608782172931061,0.4363082592721925,,,0.1054679246078071,0.1143642677427369,0.814505730405568,0.0837442739168268,0.0938684599950562,0.3017543859649123,False,0
MIDNIGHT,BRACS,0.25,42,912,7,0.8715667867273049,0.5076017398549751,,,0.0683068868769326,0.0862148313635635,0.958958436536042,0.0632295748530763,0.0766879764693464,0.2596491228070175,False,0
MIDNIGHT,BRACS,0.25,123,912,7,0.8700082527612567,0.5232335136380736,,,0.0724001141892389,0.0790835270314543,0.8861931841667083,0.0481612797542639,0.0590012827185373,0.2456140350877192,False,0
MIDNIGHT,BRACS,0.25,456,912,7,0.8677328265483715,0.4993353136396641,,,0.0602256794609518,0.0967268691617248,0.9558636964207792,0.0540018899076301,0.0967760619445744,0.2666666666666666,False,0
MIDNIGHT,BRACS,0.5,42,1826,7,0.8827345588845198,0.5436015227392259,,,0.0757048697558418,0.0786760694152459,0.9422816460761956,0.0629778207879371,0.0761106269931217,0.2263157894736842,False,0
MIDNIGHT,BRACS,0.5,123,1826,7,0.8803964321087692,0.5397900998712186,,,0.0690988315134845,0.0821835420672661,0.9631212208598124,0.0488453620370434,0.0825968269087017,0.2333333333333333,False,0
MIDNIGHT,BRACS,0.5,456,1826,7,0.881413166138927,0.540751444446687,,,0.0639811581808322,0.0645044539617508,0.9983225096111806,0.063633079926605,0.0642233349044442,0.2543859649122807,False,0
MIDNIGHT,BRACS,1.0,42,3657,7,0.8920914360615793,0.5613119866447086,,,0.0719654947204255,0.0821926373843238,0.9838519600471528,0.0726329772634694,0.0834390922067126,0.219298245614035,False,0
MIDNIGHT,BRACS,1.0,123,3657,7,0.8920914360615793,0.5613119866447086,,,0.0719654947204255,0.0821926373843238,0.9838519600471528,0.0726329772634694,0.0834390922067126,0.219298245614035,False,0
MIDNIGHT,BRACS,1.0,456,3657,7,0.8920914360615793,0.5613119866447086,,,0.0719654947204255,0.0821926373843238,0.9838519600471528,0.0726329772634694,0.0834390922067126,0.219298245614035,False,0
MIDNIGHT,CRC,0.01,42,696,9,0.9981725152097494,0.967002277553136,,,0.1810510925306014,0.1810510925306014,0.4118093465471951,0.0060703974829252,0.0068850030980912,0.1472,False,0
MIDNIGHT,CRC,0.01,123,696,9,0.9984992477139188,0.964427184543982,,,0.1826532121522694,0.1826532121522693,0.4154865165980519,0.0046073263794204,0.0034494394827823,0.1461333333333333,False,0
MIDNIGHT,CRC,0.01,456,696,9,0.9981569795150176,0.964384202876834,,,0.1816189623243202,0.1816189623243202,0.4157990060438577,0.005177038520037,0.0039865310929841,0.1443333333333333,False,0
MIDNIGHT,CRC,0.05,42,3495,9,0.9988291703807318,0.975257714504338,,,0.0656569514301646,0.0656569514301646,0.5689685064550578,0.0038865252134946,0.0034928451460381,0.1446,False,0
MIDNIGHT,CRC,0.05,123,3495,9,0.9988978566201124,0.9741283273427876,,,0.0658681195854655,0.0658681195854655,0.569644400374059,0.0031053813515717,0.0029616641246811,0.1446,False,0
MIDNIGHT,CRC,0.05,456,3495,9,0.9988052940738212,0.9738475875641464,,,0.0682546994527089,0.0682546994527089,0.5613361883798222,0.0036708352881839,0.0032311505485152,0.1434666666666666,False,0
MIDNIGHT,CRC,0.1,42,6996,9,0.999092345946007,0.9781650753009216,,,0.0424514911736703,0.0424514911736703,0.6252274089549249,0.0039377318324544,0.0031514659757084,0.1438,False,0
MIDNIGHT,CRC,0.1,123,6996,9,0.9991647112743468,0.9783434310602674,,,0.0441076571906897,0.0441076571906896,0.6157955493222173,0.0029485762718274,0.0026627381693068,0.1430666666666666,False,0
MIDNIGHT,CRC,0.1,456,6996,9,0.999066777958556,0.9778992493816668,,,0.0442479016420373,0.0442479016420372,0.6140423909529937,0.0031049022300424,0.0022838002585539,0.1426,False,0
MIDNIGHT,CRC,0.25,42,17496,9,0.9993576644658276,0.982111592245876,,,0.0247668728590796,0.0247668728590796,0.6873722407679749,0.0035003283518727,0.0033438017969714,0.1432,False,0
MIDNIGHT,CRC,0.25,123,17496,9,0.9994208211670504,0.982476900244736,,,0.0253488417166912,0.0253488417166912,0.6716980943388309,0.0034287419474362,0.0024969967691791,0.1426666666666666,False,0
MIDNIGHT,CRC,0.25,456,17496,9,0.9994690284850553,0.9822866920469308,,,0.0257628843810678,0.0256595215946633,0.6687257899846747,0.0025454666636829,0.0023367896763813,0.1422,False,0
MIDNIGHT,CRC,0.5,42,34998,9,0.9995981924165824,0.984615510485672,,,0.0174763095978379,0.017339718485936,0.702537268905826,0.0026905135489796,0.0017077274953382,0.1422,False,0
MIDNIGHT,CRC,0.5,123,34998,9,0.999582771523787,0.9857581239593672,,,0.0186750761926262,0.0185556175075373,0.6905568375689435,0.0025153681031693,0.0012212487440513,0.1427333333333333,False,0
MIDNIGHT,CRC,0.5,456,34998,9,0.9995876626697096,0.9850239788463776,,,0.0171603802298598,0.0170504231309885,0.7061624320258595,0.0029271930069238,0.0012999259290399,0.1420666666666666,False,0
MIDNIGHT,CRC,1.0,42,70000,9,0.9996967099917168,0.9875221124604632,,,0.0127321236652125,0.0127321236652125,0.7184427398182787,0.0033519757714169,0.0010283142446499,0.1424,False,0
MIDNIGHT,CRC,1.0,123,70000,9,0.9996967099917168,0.9875221124604632,,,0.0127321236652125,0.0127321236652125,0.7184427398182787,0.0033519757714169,0.0010283142446499,0.1424,False,0
MIDNIGHT,CRC,1.0,456,70000,9,0.9996967099917168,0.9875221124604632,,,0.0127321236652125,0.0127321236652125,0.7184427398182787,0.0033519757714169,0.0010283142446499,0.1424,False,0
MIDNIGHT,LungHist700,0.01,42,7,7,0.7198688021526322,0.4482466850887903,,,0.2887048558242743,0.3334882259486418,0.2295810469524425,0.1715085466998523,0.1927279687753157,0.1904761904761904,False,6
MIDNIGHT,LungHist700,0.01,123,7,7,0.6034945360102209,0.2061118953075735,,,0.0637962064684131,0.1442004435445671,0.3050778428430265,0.1312327041329353,0.1672775118795355,0.2857142857142857,False,6
MIDNIGHT,LungHist700,0.01,456,7,7,0.767714392384122,0.3097961353600451,,,0.1655594703506501,0.222281503060368,0.2163631237865448,0.1164158252669348,0.1715146542111816,0.2571428571428571,False,6
MIDNIGHT,LungHist700,0.05,42,22,7,0.7676284211360932,0.1831417624521072,,,0.1272212330133689,0.1865382571289024,0.3879954791268747,0.2098739612431699,0.2093943552234105,0.638095238095238,False,0
MIDNIGHT,LungHist700,0.05,123,22,7,0.8203044132146067,0.3519811132656806,,,0.2152521146263706,0.2329580178173431,0.3938003645644257,0.1063109453114763,0.1408925221246404,0.3714285714285714,False,0
MIDNIGHT,LungHist700,0.05,456,22,7,0.87703907409882,0.3356832612166531,,,0.2139346296192393,0.255948256458373,0.3228821698943519,0.0896173873516965,0.1305395146536637,0.4380952380952381,False,0
MIDNIGHT,LungHist700,0.1,42,45,7,0.8511523793537783,0.3985015705549955,,,0.2157810543474597,0.2434766990254198,0.4042953612223535,0.165743526827294,0.2106364211623828,0.3714285714285714,False,0
MIDNIGHT,LungHist700,0.1,123,45,7,0.8481491447575262,0.4133919769593394,,,0.2250889190032312,0.2557473770768074,0.3557344245132424,0.121838471677994,0.1307696809876741,0.2857142857142857,False,0
MIDNIGHT,LungHist700,0.1,456,45,7,0.8876986154168259,0.4080727943351254,,,0.2417875407811217,0.2380037795243538,0.4483590423479029,0.1037021958533645,0.1715280144125777,0.2857142857142857,False,0
MIDNIGHT,LungHist700,0.25,42,118,7,0.8998358441208723,0.4196608946608947,,,0.1441614270755857,0.1836683723451485,0.4341610700811337,0.1557476564984969,0.1856452274549538,0.2857142857142857,False,0
MIDNIGHT,LungHist700,0.25,123,118,7,0.8808984152363798,0.4746089861853408,,,0.1830749274732337,0.1889151496951282,0.4005740782095547,0.1574566289135579,0.2050298224968657,0.2095238095238095,False,0
MIDNIGHT,LungHist700,0.25,456,118,7,0.9143074206323404,0.524984814802444,,,0.1931994369772252,0.2551092849845277,0.4332492303981122,0.1704377709587091,0.1895377745080419,0.2571428571428571,False,0
MIDNIGHT,LungHist700,0.5,42,240,7,0.921954324871214,0.54177293875302,,,0.1902685003767914,0.1955503783615766,0.4830247520437173,0.1479653469312369,0.1513727209081677,0.2476190476190476,False,0
MIDNIGHT,LungHist700,0.5,123,240,7,0.9012887487774366,0.541169916585199,,,0.1515951778587883,0.1683870644662634,0.495434562084452,0.1524210295506896,0.1941720751056493,0.219047619047619,False,0
MIDNIGHT,LungHist700,0.5,456,240,7,0.9222703557959492,0.5368703573893969,,,0.1651569563523305,0.1815061958693455,0.530092126765997,0.1501784198940913,0.166764380981178,0.238095238095238,False,0
MIDNIGHT,LungHist700,1.0,42,483,7,0.9460658957717402,0.68089805558137,,,0.1946074086746045,0.2107724362373422,0.5051352683428814,0.1046212052383304,0.0738649256598876,0.2,False,0
MIDNIGHT,LungHist700,1.0,123,483,7,0.9460658957717402,0.68089805558137,,,0.1946074086746045,0.2107724362373422,0.5051352683428814,0.1046212052383304,0.0738649256598876,0.2,False,0
MIDNIGHT,LungHist700,1.0,456,483,7,0.9460658957717402,0.68089805558137,,,0.1946074086746045,0.2107724362373422,0.5051352683428814,0.1046212052383304,0.0738649256598876,0.2,False,0
MIDNIGHT,MHIST,0.01,42,18,2,0.5655141365027913,0.3870765370138017,0.0,0.2386971070985855,0.0895947940735582,0.1025051543452882,2.473192027452588,0.0520952057944782,0.0796018118861264,1.0,True,0
MIDNIGHT,MHIST,0.01,123,18,2,0.4122051143526022,0.3870765370138017,0.0,0.2452755620870261,0.0947196747625885,0.1056183598697714,2.6349046325530097,0.0763432895378293,0.0941917856656073,1.0,True,0
MIDNIGHT,MHIST,0.01,456,18,2,0.5198631370430398,0.3870765370138017,0.0,0.2385557837968358,0.0874421502655394,0.0985531136901235,2.3704146570546354,0.055283757406031,0.0806720082986489,1.0,True,0
MIDNIGHT,MHIST,0.05,42,92,2,0.6809247253736719,0.3870765370138017,0.0,0.2280438271458725,0.1290789943882425,0.1278720586179485,2.05289231821932,0.1249588007461244,0.1259933863557223,1.0,True,0
MIDNIGHT,MHIST,0.05,123,92,2,0.6143841166936791,0.3870765370138017,0.0,0.2348147453592028,0.0885413561603101,0.0986138371843413,2.140131137728421,0.0852454946241991,0.0911385858548472,1.0,True,0
MIDNIGHT,MHIST,0.05,456,92,2,0.5567981271384836,0.3870765370138017,0.0,0.2370218319583216,0.0977809975296123,0.1043804709815449,2.29986398342527,0.0627513943268737,0.0946714809361067,1.0,True,0
MIDNIGHT,MHIST,0.1,42,184,2,0.6882901134521879,0.3889107747598314,0.0054945054945054,0.2210368834695176,0.1007090323888895,0.1091165202187023,1.9029575052797327,0.1064626953492555,0.1118582239105587,0.9959058341862844,True,0
MIDNIGHT,MHIST,0.1,123,184,2,0.6469611021069692,0.3870765370138017,0.0,0.2298304308759687,0.106974376026468,0.1101677663515443,2.064199610166394,0.1000806443479351,0.1067950543687301,1.0,True,0
MIDNIGHT,MHIST,0.1,456,184,2,0.6704619124797407,0.3870765370138017,0.0,0.2239524183549604,0.0980521287182033,0.106567635326526,1.9831540407393904,0.1025058076017566,0.1072917185802423,1.0,True,0
MIDNIGHT,MHIST,0.25,42,461,2,0.6964838825859895,0.4570488661769403,0.1386138613861386,0.2152873937526521,0.0895141113214277,0.089224878370397,1.8659725733359869,0.0924139932804108,0.0941502371456934,0.95496417604913,False,0
MIDNIGHT,MHIST,0.25,123,461,2,0.7095759049162615,0.419908869037507,0.0636604774535809,0.2151805805886199,0.1070486807064435,0.1197323351631816,1.7376935664214015,0.1264364043752045,0.1312309272924607,0.9825997952917092,False,0
MIDNIGHT,MHIST,0.25,456,461,2,0.6657932649018549,0.4658266185272856,0.1530864197530864,0.218400541451406,0.0722987219471681,0.0834238986821001,1.9354413203095528,0.0750121849757132,0.0858573122434352,0.9539406345957012,False,0
MIDNIGHT,MHIST,0.5,42,924,2,0.6985233207275346,0.4941792956498839,0.2171945701357466,0.2140002959260095,0.0873993322133156,0.0947752722685512,1.860743921658008,0.0896077883353487,0.1003687598328239,0.9160696008188332,False,0
MIDNIGHT,MHIST,0.5,123,924,2,0.7200612281649559,0.4884096226160875,0.2009345794392523,0.2075318202797421,0.0909907796451533,0.0923871503196454,1.704886081876461,0.0979122795686467,0.1013081290254799,0.9303991811668372,False,0
MIDNIGHT,MHIST,0.5,456,924,2,0.7172609400324149,0.499414867814698,0.2211981566820276,0.2085478223704249,0.089327237769706,0.0944873877752629,1.7907021204613032,0.0948449400798096,0.0988764313540329,0.924257932446264,False,0
MIDNIGHT,MHIST,1.0,42,1849,2,0.7383261300198092,0.5404122476907287,0.3037974683544304,0.2010804927859966,0.0825294760265743,0.0957124665251062,1.712834489428288,0.0926212452249318,0.0976031933432822,0.8833162743091095,False,0
MIDNIGHT,MHIST,1.0,123,1849,2,0.7383261300198092,0.5404122476907287,0.3037974683544304,0.2010804927859966,0.0825294760265743,0.0957124665251062,1.712834489428288,0.0926212452249318,0.0976031933432822,0.8833162743091095,False,0
MIDNIGHT,MHIST,1.0,456,1849,2,0.7383261300198092,0.5404122476907287,0.3037974683544304,0.2010804927859966,0.0825294760265743,0.0957124665251062,1.712834489428288,0.0926212452249318,0.0976031933432822,0.8833162743091095,False,0
MIDNIGHT,PCam,0.01,42,2620,2,0.9495605622547402,0.8810779500480093,0.8721754906811809,0.0884922136161615,0.0530836198872111,0.0538300614798857,1.482960968906187,0.0543600197144219,0.054360019714422,0.57464599609375,False,0
MIDNIGHT,PCam,0.01,123,2620,2,0.9392316193221112,0.8709558814950027,0.8598149570793948,0.0975629774922308,0.0600801882985695,0.0621526446076222,1.5938000996288662,0.0668530611706662,0.0668530611706662,0.58612060546875,False,0
MIDNIGHT,PCam,0.01,456,2620,2,0.9497133438883492,0.8806757903819112,0.8711314558662554,0.0896708013706932,0.0583240887844914,0.0625342049071802,1.5836732294301192,0.0572044274433636,0.0572044274433636,0.57977294921875,False,0
MIDNIGHT,PCam,0.05,42,13106,2,0.9556278319126508,0.8987061574915483,0.8916303028314577,0.0774307890989945,0.0476634976577221,0.0476634976577221,1.8051986688572663,0.0511521756561838,0.051189554180929,0.56964111328125,False,0
MIDNIGHT,PCam,0.05,123,13106,2,0.955957658000012,0.8956041426927503,0.8878560126582279,0.0790106024504533,0.0517865467188697,0.0517865467188697,1.9145588866366348,0.0533726855671702,0.0533935148459115,0.574005126953125,False,0
MIDNIGHT,PCam,0.05,456,13106,2,0.9586923233267808,0.8987811018518158,0.8915900131406045,0.0761667208561919,0.0461082150095853,0.0481773138052473,1.858432207810743,0.0488753298047325,0.0492871246113064,0.570831298828125,False,0
MIDNIGHT,PCam,0.1,42,26214,2,0.9544545552442714,0.9000780146320677,0.8930400525279054,0.0760686086634502,0.0484477380935673,0.0485232923566084,1.9592128123472272,0.049179042121947,0.0492973310285418,0.570220947265625,False,0
MIDNIGHT,PCam,0.1,123,26214,2,0.9568165536374268,0.9007717756503216,0.8937009167679821,0.0762050415766257,0.0514359184427033,0.0515031808204731,2.0248106556494347,0.0510041705587432,0.0510661254310149,0.571044921875,False,0
MIDNIGHT,PCam,0.1,456,26214,2,0.9586404374740326,0.9017904146835138,0.8948370993168681,0.0748099777349855,0.0493183285048439,0.0494318253653928,1.976723291506593,0.0497441466213434,0.0498874826718318,0.570587158203125,False,0
MIDNIGHT,PCam,0.25,42,65536,2,0.9556589902463948,0.9053726282305554,0.8988462042742887,0.0739574116548283,0.0526961512786694,0.0528969262728449,2.13960337574007,0.0505425882886714,0.0506204294105825,0.568756103515625,False,0
MIDNIGHT,PCam,0.25,123,65536,2,0.9573864151236948,0.906673035062179,0.9003274394237066,0.0731805045367085,0.0519323777486994,0.052132466936728,2.11984228053256,0.0500648671245501,0.0501613840748367,0.567779541015625,False,0
MIDNIGHT,PCam,0.25,456,65536,2,0.9571553949289558,0.9060668695696305,0.8997316578310098,0.0737674668909057,0.0505130351688057,0.0507701091006117,2.200791053169566,0.0473207131836962,0.0474286598438549,0.567230224609375,False,0
MIDNIGHT,PCam,0.5,42,131072,2,0.9534617875502542,0.9066830916343714,0.9004122227311392,0.0738135075928469,0.0524985821041658,0.0527953355172002,2.2892937050617674,0.0482734098290533,0.0483788631151439,0.566986083984375,False,0
MIDNIGHT,PCam,0.5,123,131072,2,0.9548790856788874,0.9062600645417148,0.9000065397946504,0.0744495211784539,0.0524010227081062,0.0529511620598711,2.369102353156357,0.047061535091974,0.0473084445622401,0.566497802734375,False,0
MIDNIGHT,PCam,0.5,456,131072,2,0.9565945337456918,0.9083725631619,0.9022403924775144,0.072817979831424,0.0525893831152711,0.0528588856073211,2.2586623893002544,0.0488729055002207,0.048949459900253,0.56671142578125,False,0
MIDNIGHT,PCam,1.0,42,262144,2,0.9534379270615372,0.9061140930655364,0.8996789201231898,0.0740490950636321,0.0558004007295935,0.0563320528116343,2.379907452568899,0.0508878762673128,0.0510326205661998,0.568328857421875,False,0
MIDNIGHT,PCam,1.0,123,262144,2,0.9534379270615372,0.9061140930655364,0.8996789201231898,0.0740490950636321,0.0558004007295935,0.0563320528116343,2.379907452568899,0.0508878762673128,0.0510326205661998,0.568328857421875,False,0
MIDNIGHT,PCam,1.0,456,262144,2,0.9534379270615372,0.9061140930655364,0.8996789201231898,0.0740490950636321,0.0558004007295935,0.0563320528116343,2.379907452568899,0.0508878762673128,0.0510326205661998,0.568328857421875,False,0
MIDNIGHT,SPIDER-Breast,0.01,42,682,18,0.9476432881293396,0.5747792068223535,,,0.2982542642610991,0.2982542642610991,0.4179652864830324,0.0393507563673893,0.039567888468985,0.0980555093900615,False,0
MIDNIGHT,SPIDER-Breast,0.01,123,682,18,0.951591520806058,0.5926778547029717,,,0.3164648299656529,0.3164648299656529,0.3945388502195766,0.0352065527423097,0.0340728325120995,0.1026258933023101,False,0
MIDNIGHT,SPIDER-Breast,0.01,456,682,18,0.9510832456936053,0.5865672168984726,,,0.3142375872414777,0.3142375872414777,0.399764141365931,0.0410908739350963,0.0404382006081978,0.0952301811533987,False,0
MIDNIGHT,SPIDER-Breast,0.05,42,3431,18,0.9745729561145524,0.6951342089124959,,,0.1918495734334762,0.1918495734334763,0.4848066962160755,0.0358536019957594,0.0365584322454039,0.1078610603290676,False,0
MIDNIGHT,SPIDER-Breast,0.05,123,3431,18,0.9737033873530349,0.6955090172874319,,,0.1970106704912606,0.1970106704912606,0.4757528055275226,0.0342697313964165,0.0351277902208228,0.1100216054512215,False,0
MIDNIGHT,SPIDER-Breast,0.05,456,3431,18,0.9731568877282162,0.6913873592146798,,,0.1914549968771071,0.1913341865645778,0.4792857032714946,0.039827628792244,0.0403334172406479,0.1112680737909257,False,0
MIDNIGHT,SPIDER-Breast,0.1,42,6868,18,0.980016708382074,0.73010634073827,,,0.1502438776097516,0.1502438776097515,0.5135564771616103,0.035374143074974,0.035574311475823,0.1161708492604287,False,0
MIDNIGHT,SPIDER-Breast,0.1,123,6868,18,0.9790856550362208,0.7274355058818052,,,0.149762101178509,0.1497429091462398,0.5100377739419336,0.0397013502715579,0.040281478258085,0.1157553598138607,False,0
MIDNIGHT,SPIDER-Breast,0.1,456,6868,18,0.9794520983326788,0.7321151533680035,,,0.1503984425360439,0.150398442536044,0.5124079012112924,0.0384968355374114,0.0387098890291569,0.1158384577031743,False,0
MIDNIGHT,SPIDER-Breast,0.25,42,17176,18,0.984621852935473,0.7682115467249037,,,0.106111433343117,0.1060698021473883,0.5474919101980683,0.0372960301943548,0.0374384341195985,0.119744058500914,False,0
MIDNIGHT,SPIDER-Breast,0.25,123,17176,18,0.98453650193429,0.768433449026285,,,0.105189776441666,0.1050184304320201,0.5428999735692582,0.0410069612622549,0.0411696344204554,0.1204919395047365,False,0
MIDNIGHT,SPIDER-Breast,0.25,456,17176,18,0.9842713457812776,0.7683337771742129,,,0.1051222582144534,0.1051222582144534,0.5462473622036045,0.03928181077816,0.0395678240140626,0.1198271563902276,False,0
MIDNIGHT,SPIDER-Breast,0.5,42,34361,18,0.9872668417460412,0.7899382126086395,,,0.0793208623373522,0.0793208623373522,0.570793812456368,0.0386251090556984,0.0388117187057996,0.1213229183978727,False,0
MIDNIGHT,SPIDER-Breast,0.5,123,34361,18,0.9870820579052898,0.7900938264526741,,,0.0735072613974357,0.0734874343704107,0.5805817159781622,0.0406911485747841,0.0408836892814511,0.122320093069636,False,0
MIDNIGHT,SPIDER-Breast,0.5,456,34361,18,0.9872657936769692,0.7917671032488554,,,0.076330770021088,0.0763090240089072,0.5742774587505449,0.0404736067407304,0.0398577578712326,0.1228186804055177,False,0
MIDNIGHT,SPIDER-Breast,1.0,42,68730,18,0.9890044041628118,0.8134626320897372,,,0.0568351196433577,0.0568351196433577,0.6037832952518413,0.0375122409451373,0.0373276900269226,0.1234834635200265,False,0
MIDNIGHT,SPIDER-Breast,1.0,123,68730,18,0.9890044041628118,0.8134626320897372,,,0.0568351196433577,0.0568351196433577,0.6037832952518413,0.0375122409451373,0.0373276900269226,0.1234834635200265,False,0
MIDNIGHT,SPIDER-Breast,1.0,456,68730,18,0.9890044041628118,0.8134626320897372,,,0.0568351196433577,0.0568351196433577,0.6037832952518413,0.0375122409451373,0.0373276900269226,0.1234834635200265,False,0
PLIP,BRACS,0.01,42,33,7,0.6782269658704332,0.1931426407041312,,,0.0379062928140203,0.0640910631227619,1.7266656828710698,0.0673287367676936,0.0685059894767177,0.743859649122807,False,0
PLIP,BRACS,0.01,123,33,7,0.740245436657333,0.2212882213735092,,,0.0529550743822738,0.0850212046621148,1.2674184730746751,0.0892481842475765,0.0933730957408218,0.6508771929824562,False,0
PLIP,BRACS,0.01,456,33,7,0.7669590224196211,0.2699972235330034,,,0.1171863558209127,0.1384197384551854,1.08128984554852,0.118900760791839,0.1411474614356314,0.6105263157894737,False,0
PLIP,BRACS,0.05,42,180,7,0.7978892808120891,0.3114714478420103,,,0.1559684312570715,0.1871885414331286,0.4919201730536068,0.1010878079819103,0.1123712423990242,0.3245614035087719,False,0
PLIP,BRACS,0.05,123,180,7,0.7911151407653491,0.2859126389049953,,,0.1102069813786907,0.1321471037550989,0.5563458970435528,0.0654303173056857,0.0667582747875783,0.3298245614035088,False,0
