model,dataset,fraction,mean,std,min,max
MIDNIGHT,SPIDER-Breast,1.0,0.0375122409451373,0.0,0.0375122409451373,0.0375122409451373
PLIP,BRACS,0.01,0.09182589393570302,0.0258824623232403,0.0673287367676936,0.118900760791839
PLIP,BRACS,0.05,0.0811099293457489,0.01821319527511885,0.0654303173056857,0.1010878079819103
PLIP,BRACS,0.1,0.0623095832300108,0.00859661163334716,0.0539557878647146,0.0711300042323663
PLIP,BRACS,0.25,0.03560756979026187,0.008117766990840072,0.0263925924289371,0.0417020975054747
PLIP,BRACS,0.5,0.04780260428251857,0.004402009652043206,0.0440665857212424,0.0526554607885656
PLIP,BRACS,1.0,0.0567169418367987,0.0,0.0567169418367987,0.0567169418367987
PLIP,CRC,0.01,0.004472964869285067,0.0014169964950387943,0.0034864123770971,0.0060966900094342
PLIP,CRC,0.05,0.003511098199077266,0.0008581860265371892,0.0025461843405222,0.0041889756756879
PLIP,CRC,0.1,0.0035038825846900336,0.00067661891174023,0.0027292467277009,0.003979334607181
PLIP,CRC,0.25,0.0022698818132478667,0.00048110886911442746,0.0017149952235809,0.0025705930774037
PLIP,CRC,0.5,0.0027642643317007335,0.000692446750523134,0.0023144482381381,0.0035616508617363
PLIP,CRC,1.0,0.0019242254268136,0.0,0.0019242254268136,0.0019242254268136
PLIP,LungHist700,0.01,0.1734825140964109,0.02856856565362971,0.1489177065027813,0.2048329700858782
PLIP,LungHist700,0.05,0.26921527149662416,0.008879161996786521,0.258981213455609,0.2748685465194734
PLIP,LungHist700,0.1,0.1665071145308176,0.03492702381965911,0.1405667906752268,0.2062209054494462
PLIP,LungHist700,0.25,0.15242779029104148,0.026625035534721946,0.1320357206243137,0.1825490638495925
PLIP,LungHist700,0.5,0.1271003103443166,0.008880791538425848,0.1168556401323363,0.1326144458265171
PLIP,LungHist700,1.0,0.10663435236199288,0.0,0.1066343523619929,0.1066343523619929
PLIP,MHIST,0.01,0.09731582493329739,0.019126612910405107,0.0841701858913269,0.1192581419105478
PLIP,MHIST,0.05,0.16588701828534488,0.009645911949462,0.1573962259794037,0.176375286521724
PLIP,MHIST,0.1,0.14473906414322021,0.01653493931659205,0.1258719630043471,0.156708080974517
PLIP,MHIST,0.25,0.12185678034458253,0.0021174009792035288,0.1197554209801965,0.1239898663843938
PLIP,MHIST,0.5,0.10465665797575475,0.0051921974492473546,0.1009910358557499,0.1105981580245916
PLIP,MHIST,1.0,0.08520554285183772,0.0,0.0852055428518377,0.0852055428518377
PLIP,PCam,0.01,0.0324472631933354,0.001975900390886771,0.0309402052703069,0.0346842895991293
PLIP,PCam,0.05,0.039378895041298496,0.002836831801165028,0.0374199989544289,0.0426320315547609
PLIP,PCam,0.1,0.042650479344327134,0.002388962816049138,0.0407817175684551,0.0453421138864762
PLIP,PCam,0.25,0.045964095418722095,0.0006803092767956204,0.0452741957572479,0.0466343905351443
PLIP,PCam,0.5,0.048790915153060894,0.0007880670215349739,0.0478832831192864,0.0493013235623766
PLIP,PCam,1.0,0.0560417420567183,0.0,0.0560417420567183,0.0560417420567183
PLIP,SPIDER-Breast,0.01,0.025932370374207498,0.007388484504906139,0.0188305452316084,0.0335775182846392
PLIP,SPIDER-Breast,0.05,0.03684138344258427,0.005990439669245226,0.0304768634137164,0.0423699237114788
PLIP,SPIDER-Breast,0.1,0.029243886079744635,0.004722619564283641,0.0252292428811933,0.0344473171171026
PLIP,SPIDER-Breast,0.25,0.029853442739118666,0.0015514679036853275,0.0281958236110402,0.0312707051694412
PLIP,SPIDER-Breast,0.5,0.034015590675852,0.002693225403827569,0.031709327176421,0.0369754666186442
PLIP,SPIDER-Breast,1.0,0.0360233040937739,0.0,0.0360233040937739,0.0360233040937739
UNI,BRACS,0.01,0.081957119019278,0.03114401619465927,0.0506150499190198,0.1128992299269917
UNI,BRACS,0.05,0.05204950437751751,0.012343376375424073,0.0407269492714073,0.0652080314093615
UNI,BRACS,0.1,0.04856867271420917,0.007745273823270907,0.0400423947801014,0.0551698033493846
UNI,BRACS,0.25,0.05723519765673913,0.008697874336642457,0.0478989514594947,0.065109392835704
UNI,BRACS,0.5,0.052504566342161496,0.008076032733420838,0.0435095187849693,0.0591326168852393
UNI,BRACS,1.0,0.0811772922856012,0.0,0.0811772922856012,0.0811772922856012
UNI,CRC,0.01,0.0033970889529177997,0.0012564034425551838,0.0022012801035689,0.0047063867338507
UNI,CRC,0.05,0.0025052849098014004,0.00022074007336582554,0.0022814537985067,0.0027227983120271
